,ID,clube_mandante,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,clube_visitante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_amarelos,total_cartoes_vermelhos,total_cartoes_partida,rodada,mandante_Placar,visitante_Placar,vencedor,campeonato,mandante,faltas_mandante,visitante,faltas_visitante,total_faltas_partida
2467,7115,Gremio,5,0,Flamengo,3,0,5,3,8,0,8,23,2,4,Flamengo,18,Gremio,15,Flamengo,24,39
2468,7116,Fortaleza,2,1,Corinthians,2,1,3,3,4,2,6,24,0,0,-,18,Fortaleza,12,Corinthians,15,27
2469,7117,Santos,3,0,Palmeiras,3,1,3,4,6,1,7,24,2,2,-,18,Santos,14,Palmeiras,16,30
2470,7118,Botafogo-RJ,1,1,Flamengo,1,1,2,2,2,2,4,24,0,1,Flamengo,18,Botafogo-RJ,16,Flamengo,26,42
2471,7119,Fluminense,4,0,Athletico-PR,3,1,4,4,7,1,8,24,3,1,Fluminense,18,Fluminense,16,Athletico-PR,18,34
2472,7120,Bahia,2,0,Ceara,2,0,2,2,4,0,4,24,0,2,Ceara,18,Bahia,12,Ceara,17,29
2473,7121,Coritiba,4,0,Bragantino,3,0,4,3,7,0,7,24,0,0,-,18,Coritiba,17,Bragantino,26,43
2474,7122,Sao Paulo,4,0,Sport,4,0,4,4,8,0,8,24,1,0,Sao Paulo,18,Sao Paulo,17,Sport,17,34
2475,7123,Gremio,2,0,Vasco,1,0,2,1,3,0,3,24,4,0,Gremio,18,Gremio,9,Vasco,8,17
2476,7124,Atletico-MG,2,0,Internacional,6,0,2,6,8,0,8,24,2,2,-,18,Atletico-MG,18,Internacional,14,32
2477,7125,Atletico-GO,3,0,Goias,3,0,3,3,6,0,6,24,0,1,Goias,18,Atletico-GO,17,Goias,21,38
2478,7126,Athletico-PR,2,0,Atletico-MG,2,0,2,2,4,0,4,25,0,1,Atletico-MG,18,Athletico-PR,20,Atletico-MG,13,33
2479,7127,Bragantino,3,0,Fortaleza,2,0,3,2,5,0,5,25,2,1,Bragantino,18,Bragantino,17,Fortaleza,18,35
2480,7128,Internacional,4,0,Botafogo-RJ,5,0,4,5,9,0,9,25,2,1,Internacional,18,Internacional,23,Botafogo-RJ,19,42
2481,7129,Palmeiras,2,0,Bahia,3,0,2,3,5,0,5,25,3,0,Palmeiras,18,Palmeiras,11,Bahia,20,31
2482,7130,Goias,4,0,Gremio,1,0,4,1,5,0,5,25,0,0,-,18,Goias,12,Gremio,10,22
2483,7131,Ceara,0,0,Atletico-GO,3,0,0,3,3,0,3,25,1,2,Atletico-GO,18,Ceara,13,Atletico-GO,15,28
2484,7132,Flamengo,2,0,Santos,1,0,2,1,3,0,3,25,4,1,Flamengo,18,Flamengo,12,Santos,11,23
2485,7133,Corinthians,0,0,Sao Paulo,1,0,0,1,1,0,1,25,1,0,Corinthians,18,Corinthians,12,Sao Paulo,8,20
2486,7134,Sport,0,0,Coritiba,1,0,0,1,1,0,1,25,1,0,Sport,18,Sport,20,Coritiba,14,34
2487,7135,Vasco,6,0,Fluminense,2,0,6,2,8,0,8,25,1,1,-,18,Vasco,21,Fluminense,14,35
2488,7136,Sao Paulo,2,0,Atletico-MG,3,1,2,4,5,1,6,26,3,0,Sao Paulo,18,Sao Paulo,9,Atletico-MG,10,19
2489,7137,Atletico-GO,3,0,Fluminense,4,0,3,4,7,0,7,26,2,1,Atletico-GO,18,Atletico-GO,17,Fluminense,18,35
2490,7138,Sport,2,0,Gremio,2,1,2,3,4,1,5,26,1,1,-,18,Sport,21,Gremio,9,30
2491,7139,Internacional,4,0,Palmeiras,2,0,4,2,6,0,6,26,2,0,Internacional,18,Internacional,13,Palmeiras,23,36
2492,7140,Coritiba,3,0,Botafogo-RJ,1,0,3,1,4,0,4,26,1,2,Botafogo-RJ,18,Coritiba,14,Botafogo-RJ,18,32
2493,7141,Bragantino,2,0,Athletico-PR,5,0,2,5,7,0,7,26,0,1,Athletico-PR,18,Bragantino,8,Athletico-PR,17,25
2494,7142,Vasco,2,0,Santos,0,0,2,0,2,0,2,26,1,0,Vasco,18,Vasco,26,Santos,15,41
2495,7143,Flamengo,1,1,Bahia,3,1,2,4,4,2,6,26,4,3,Flamengo,18,Flamengo,17,Bahia,22,39
2496,7144,Fortaleza,1,1,Ceara,1,0,2,1,2,1,3,26,0,2,Ceara,18,Fortaleza,18,Ceara,17,35
2497,7145,Corinthians,1,0,Goias,0,0,1,0,1,0,1,26,2,1,Corinthians,18,Corinthians,11,Goias,15,26
2498,7147,Goias,4,0,Sport,1,0,4,1,5,0,5,27,1,0,Goias,18,Goias,22,Sport,18,40
2499,7148,Fortaleza,3,0,Flamengo,3,0,3,3,6,0,6,27,0,0,-,18,Fortaleza,22,Flamengo,14,36
2500,7149,Fluminense,3,0,Sao Paulo,1,0,3,1,4,0,4,27,1,2,Sao Paulo,18,Fluminense,17,Sao Paulo,22,39
2501,7150,Botafogo-RJ,1,0,Corinthians,1,0,1,1,2,0,2,27,0,2,Corinthians,18,Botafogo-RJ,19,Corinthians,20,39
2502,7151,Bahia,3,0,Internacional,1,0,3,1,4,0,4,27,1,2,Internacional,18,Bahia,18,Internacional,12,30
2503,7152,Athletico-PR,0,0,Vasco,1,0,0,1,1,0,1,27,3,0,Athletico-PR,18,Athletico-PR,14,Vasco,11,25
2504,7153,Palmeiras,3,0,Bragantino,0,0,3,0,3,0,3,27,1,0,Palmeiras,18,Palmeiras,10,Bragantino,6,16
2505,7154,Santos,2,0,Ceara,3,0,2,3,5,0,5,27,1,1,-,18,Santos,15,Ceara,24,39
2506,7155,Gremio,2,0,Atletico-GO,3,0,2,3,5,0,5,27,2,1,Gremio,18,Gremio,11,Atletico-GO,15,26
2507,7156,Gremio,2,0,Bahia,4,0,2,4,6,0,6,28,2,1,Gremio,18,Gremio,11,Bahia,17,28
2508,7157,Botafogo-RJ,3,0,Athletico-PR,2,0,3,2,5,0,5,28,0,2,Athletico-PR,18,Botafogo-RJ,14,Athletico-PR,21,35
2509,7158,Coritiba,4,0,Goias,3,0,4,3,7,0,7,28,1,2,Goias,18,Coritiba,13,Goias,17,30
2510,7159,Sport,3,0,Fortaleza,1,0,3,1,4,0,4,28,1,0,Sport,18,Sport,14,Fortaleza,12,26
2511,7160,Flamengo,1,0,Fluminense,4,0,1,4,5,0,5,28,1,2,Fluminense,18,Flamengo,12,Fluminense,22,34
2512,7161,Bragantino,2,0,Sao Paulo,2,1,2,3,4,1,5,28,4,2,Bragantino,18,Bragantino,17,Sao Paulo,4,21
2513,7162,Ceara,6,0,Internacional,4,0,6,4,10,0,10,28,0,2,Internacional,18,Ceara,18,Internacional,16,34
2514,7163,Atletico-GO,3,0,Vasco,2,0,3,2,5,0,5,28,0,0,-,18,Atletico-GO,19,Vasco,17,36
2515,7164,Palmeiras,2,0,Corinthians,3,1,2,4,5,1,6,28,4,0,Palmeiras,18,Palmeiras,14,Corinthians,11,25
2516,7165,Atletico-MG,1,0,Santos,1,0,1,1,2,0,2,28,2,0,Atletico-MG,18,Atletico-MG,10,Santos,14,24
2517,7166,Sport,5,0,Palmeiras,3,0,5,3,8,0,8,29,0,1,Palmeiras,18,Sport,15,Palmeiras,21,36
2518,7167,Coritiba,2,0,Athletico-PR,1,0,2,1,3,0,3,29,0,0,-,18,Coritiba,11,Athletico-PR,10,21
2519,7168,Fortaleza,4,0,Gremio,2,0,4,2,6,0,6,29,0,0,-,18,Fortaleza,17,Gremio,12,29
2520,7169,Sao Paulo,2,0,Santos,4,0,2,4,6,0,6,29,0,1,Santos,18,Sao Paulo,19,Santos,21,40
2521,7170,Flamengo,3,0,Ceara,1,0,3,1,4,0,4,29,0,2,Ceara,18,Flamengo,10,Ceara,12,22
2522,7171,Atletico-GO,2,0,Bahia,0,0,2,0,2,0,2,29,1,1,-,18,Atletico-GO,20,Bahia,18,38
2523,7172,Internacional,0,0,Goias,2,0,0,2,2,0,2,29,1,0,Internacional,18,Internacional,14,Goias,14,28
2524,7173,Vasco,1,0,Botafogo-RJ,0,0,1,0,1,0,1,29,3,0,Vasco,18,Vasco,11,Botafogo-RJ,13,24
2525,7174,Bragantino,4,0,Atletico-MG,0,0,4,0,4,0,4,29,2,2,-,18,Bragantino,15,Atletico-MG,11,26
2526,7175,Corinthians,1,0,Fluminense,2,0,1,2,3,0,3,29,5,0,Corinthians,18,Corinthians,17,Fluminense,15,32
2527,7176,Palmeiras,3,0,Gremio,1,0,3,1,4,0,4,30,1,1,-,18,Palmeiras,22,Gremio,10,32
2528,7177,Fluminense,1,0,Sport,1,1,1,2,2,1,3,30,1,0,Fluminense,18,Fluminense,23,Sport,18,41
2529,7178,Vasco,2,1,Coritiba,2,0,3,2,4,1,5,30,0,1,Coritiba,18,Vasco,10,Coritiba,13,23
2530,7179,Athletico-PR,2,0,Sao Paulo,1,0,2,1,3,0,3,30,1,1,-,18,Athletico-PR,10,Sao Paulo,14,24
2531,7180,Santos,2,0,Botafogo-RJ,1,0,2,1,3,0,3,30,2,1,Santos,18,Santos,8,Botafogo-RJ,24,32
2532,7181,Atletico-MG,2,0,Atletico-GO,3,0,2,3,5,0,5,30,3,1,Atletico-MG,18,Atletico-MG,13,Atletico-GO,14,27
2533,7182,Ceara,1,0,Bragantino,2,0,1,2,3,0,3,30,1,2,Bragantino,18,Ceara,13,Bragantino,16,29
2534,7183,Internacional,0,0,Fortaleza,3,0,0,3,3,0,3,30,4,2,Internacional,18,Internacional,24,Fortaleza,17,41
2535,7184,Goias,5,0,Flamengo,1,0,5,1,6,0,6,30,0,3,Flamengo,18,Goias,24,Flamengo,13,37
2536,7185,Bahia,3,0,Corinthians,1,0,3,1,4,0,4,30,2,1,Bahia,18,Bahia,24,Corinthians,19,43
2537,7186,Botafogo-RJ,2,0,Atletico-GO,3,0,2,3,5,0,5,31,1,3,Atletico-GO,18,Botafogo-RJ,17,Atletico-GO,14,31
2538,7187,Bahia,2,0,Athletico-PR,0,0,2,0,2,0,2,31,1,0,Bahia,18,Bahia,15,Athletico-PR,14,29
2539,7188,Gremio,1,0,Atletico-MG,1,0,1,1,2,0,2,31,1,1,-,18,Gremio,11,Atletico-MG,7,18
2540,7189,Coritiba,1,1,Fluminense,4,1,2,5,5,2,7,31,3,3,-,18,Coritiba,21,Fluminense,10,31
2541,7190,Sao Paulo,2,0,Internacional,1,0,2,1,3,0,3,31,1,5,Internacional,18,Sao Paulo,15,Internacional,19,34
2542,7192,Flamengo,2,0,Palmeiras,2,0,2,2,4,0,4,31,2,0,Flamengo,18,Flamengo,26,Palmeiras,15,41
2543,7193,Fortaleza,3,0,Santos,0,0,3,0,3,0,3,31,2,0,Fortaleza,18,Fortaleza,20,Santos,14,34
2544,7194,Goias,1,0,Ceara,0,0,1,0,1,0,1,31,0,4,Ceara,18,Goias,12,Ceara,11,23
2545,7195,Corinthians,1,0,Sport,0,0,1,0,1,0,1,31,3,0,Corinthians,18,Corinthians,9,Sport,7,16
2546,7196,Sao Paulo,1,0,Coritiba,2,0,1,2,3,0,3,32,1,1,-,18,Sao Paulo,19,Coritiba,16,35
2547,7197,Vasco,4,0,Atletico-MG,1,0,4,1,5,0,5,32,3,2,Vasco,18,Vasco,15,Atletico-MG,11,26
2548,7198,Internacional,2,0,Gremio,2,0,2,2,4,0,4,32,2,1,Internacional,18,Internacional,19,Gremio,15,34
2549,7199,Athletico-PR,2,0,Flamengo,0,0,2,0,2,0,2,32,2,1,Athletico-PR,18,Athletico-PR,20,Flamengo,11,31
2550,7200,Ceara,3,1,Palmeiras,5,0,4,5,8,1,9,32,2,1,Ceara,18,Ceara,9,Palmeiras,16,25
2551,7201,Atletico-GO,2,0,Fortaleza,2,1,2,3,4,1,5,32,2,0,Atletico-GO,18,Atletico-GO,12,Fortaleza,13,25
2552,7202,Sport,3,0,Bahia,0,0,3,0,3,0,3,32,2,0,Sport,18,Sport,16,Bahia,8,24
2553,7203,Santos,4,0,Goias,4,0,4,4,8,0,8,32,3,4,Goias,18,Santos,11,Goias,19,30
2554,7204,Fluminense,2,0,Botafogo-RJ,1,0,2,1,3,0,3,32,2,0,Fluminense,18,Fluminense,20,Botafogo-RJ,20,40
2555,7205,Corinthians,5,0,Bragantino,4,0,5,4,9,0,9,32,0,2,Bragantino,18,Corinthians,16,Bragantino,14,30
2556,7206,Vasco,1,1,Bahia,3,0,2,3,4,1,5,33,0,0,-,18,Vasco,15,Bahia,16,31
2557,7207,Ceara,0,0,Athletico-PR,2,0,0,2,2,0,2,33,0,2,Athletico-PR,18,Ceara,15,Athletico-PR,18,33
2558,7208,Atletico-GO,3,0,Sao Paulo,1,0,3,1,4,0,4,33,2,1,Atletico-GO,18,Atletico-GO,13,Sao Paulo,9,22
2559,7209,Coritiba,3,0,Gremio,3,0,3,3,6,0,6,33,1,1,-,18,Coritiba,26,Gremio,12,38
2560,7210,Atletico-MG,0,0,Fortaleza,1,0,0,1,1,0,1,33,2,0,Atletico-MG,18,Atletico-MG,16,Fortaleza,15,31
2561,7211,Internacional,3,0,Bragantino,0,0,3,0,3,0,3,33,2,1,Internacional,18,Internacional,11,Bragantino,12,23
2562,7212,Fluminense,1,0,Goias,2,0,1,2,3,0,3,33,3,0,Fluminense,18,Fluminense,9,Goias,15,24
2563,7213,Sport,2,0,Flamengo,2,0,2,2,4,0,4,33,0,3,Flamengo,18,Sport,15,Flamengo,20,35
2564,7214,Palmeiras,2,0,Botafogo-RJ,1,0,2,1,3,0,3,33,1,1,-,18,Palmeiras,16,Botafogo-RJ,10,26
2565,7216,Gremio,5,0,Santos,2,1,5,3,7,1,8,34,3,3,-,18,Gremio,12,Santos,20,32
2566,7217,Bragantino,3,0,Atletico-GO,3,0,3,3,6,0,6,34,2,0,Bragantino,18,Bragantino,15,Atletico-GO,7,22
2567,7219,Goias,3,0,Atletico-MG,3,0,3,3,6,0,6,34,1,0,Goias,18,Goias,13,Atletico-MG,13,26
2568,7220,Bahia,1,0,Fluminense,1,0,1,1,2,0,2,34,0,1,Fluminense,18,Bahia,15,Fluminense,11,26
2569,7221,Fortaleza,2,0,Coritiba,5,2,2,7,7,2,9,34,3,1,Fortaleza,18,Fortaleza,18,Coritiba,15,33
2570,7222,Flamengo,1,0,Vasco,3,0,1,3,4,0,4,34,2,0,Flamengo,18,Flamengo,19,Vasco,15,34
2571,7223,Athletico-PR,3,0,Internacional,2,0,3,2,5,0,5,34,0,0,-,18,Athletico-PR,15,Internacional,20,35
2572,7224,Botafogo-RJ,1,0,Sport,3,0,1,3,4,0,4,34,0,1,Sport,18,Botafogo-RJ,11,Sport,19,30
2573,7225,Sao Paulo,2,0,Palmeiras,1,0,2,1,3,0,3,34,1,1,-,18,Sao Paulo,16,Palmeiras,14,30
2574,7226,Bahia,3,1,Goias,4,0,4,4,7,1,8,35,3,3,-,18,Bahia,18,Goias,13,31
2575,7227,Atletico-GO,2,1,Santos,2,0,3,2,4,1,5,35,1,1,-,18,Atletico-GO,18,Santos,13,31
2576,7228,Bragantino,4,0,Flamengo,2,0,4,2,6,0,6,35,1,1,-,18,Bragantino,20,Flamengo,16,36
2577,7230,Internacional,2,2,Sport,3,0,4,3,5,2,7,35,1,2,Sport,18,Internacional,12,Sport,11,23
2578,7231,Fortaleza,2,0,Vasco,3,0,2,3,5,0,5,35,3,0,Fortaleza,18,Fortaleza,15,Vasco,14,29
2579,7232,Sao Paulo,4,0,Ceara,4,0,4,4,8,0,8,35,1,1,-,18,Sao Paulo,11,Ceara,17,28
2580,7233,Fluminense,0,0,Atletico-MG,1,0,0,1,1,0,1,35,0,0,-,18,Fluminense,8,Atletico-MG,13,21
2581,7234,Corinthians,3,0,Athletico-PR,0,0,3,0,3,0,3,35,3,3,-,18,Corinthians,19,Athletico-PR,12,31
2582,7235,Coritiba,2,0,Palmeiras,3,1,2,4,5,1,6,35,1,0,Coritiba,18,Coritiba,16,Palmeiras,20,36
2583,7236,Goias,4,0,Botafogo-RJ,3,1,4,4,7,1,8,36,2,0,Goias,18,Goias,22,Botafogo-RJ,26,48
2584,7237,Atletico-MG,1,0,Bahia,1,0,1,1,2,0,2,36,1,1,-,18,Atletico-MG,10,Bahia,9,19
2585,7238,Santos,0,0,Coritiba,4,0,0,4,4,0,4,36,2,0,Santos,18,Santos,15,Coritiba,16,31
2586,7239,Flamengo,1,0,Corinthians,5,0,1,5,6,0,6,36,2,1,Flamengo,18,Flamengo,21,Corinthians,16,37
2587,7240,Vasco,1,0,Internacional,6,0,1,6,7,0,7,36,0,2,Internacional,18,Vasco,9,Internacional,20,29
2588,7241,Athletico-PR,3,0,Atletico-GO,1,0,3,1,4,0,4,36,2,1,Athletico-PR,18,Athletico-PR,14,Atletico-GO,9,23
2589,7242,Palmeiras,0,0,Fortaleza,3,0,0,3,3,0,3,36,3,0,Palmeiras,18,Palmeiras,16,Fortaleza,11,27
2590,7243,Gremio,5,1,Sao Paulo,4,0,6,4,9,1,10,36,1,2,Sao Paulo,18,Gremio,19,Sao Paulo,18,37
2591,7244,Ceara,1,0,Fluminense,1,0,1,1,2,0,2,36,1,3,Fluminense,18,Ceara,18,Fluminense,8,26
2592,7245,Sport,3,0,Bragantino,0,0,3,0,3,0,3,36,0,0,-,18,Sport,8,Bragantino,10,18
2593,7246,Coritiba,1,0,Ceara,0,0,1,0,1,0,1,37,0,2,Ceara,18,Coritiba,14,Ceara,9,23
2594,7247,Fortaleza,4,1,Bahia,3,0,5,3,7,1,8,37,0,4,Bahia,18,Fortaleza,15,Bahia,13,28
2595,7248,Sport,4,0,Atletico-MG,4,0,4,4,8,0,8,37,2,3,Atletico-MG,18,Sport,16,Atletico-MG,13,29
2596,7249,Corinthians,1,0,Vasco,2,0,1,2,3,0,3,37,0,0,-,18,Corinthians,23,Vasco,18,41
2597,7250,Flamengo,4,0,Internacional,0,1,4,1,4,1,5,37,2,1,Flamengo,18,Flamengo,21,Internacional,14,35
2598,7251,Santos,3,0,Fluminense,4,1,3,5,7,1,8,37,1,1,-,18,Santos,20,Fluminense,19,39
2599,7252,Gremio,3,0,Athletico-PR,1,2,3,3,4,2,6,37,1,0,Gremio,18,Gremio,19,Athletico-PR,17,36
2600,7253,Goias,2,0,Bragantino,0,0,2,0,2,0,2,37,0,0,-,18,Goias,18,Bragantino,20,38
2601,7254,Palmeiras,2,0,Atletico-GO,1,0,2,1,3,0,3,37,1,1,-,18,Palmeiras,20,Atletico-GO,13,33
2602,7255,Botafogo-RJ,3,0,Sao Paulo,5,1,3,6,8,1,9,37,1,0,Botafogo-RJ,18,Botafogo-RJ,12,Sao Paulo,15,27
2603,7256,Bragantino,4,0,Gremio,0,0,4,0,4,0,4,38,1,0,Bragantino,18,Bragantino,24,Gremio,12,36
2604,7258,Athletico-PR,0,0,Sport,1,0,0,1,1,0,1,38,2,0,Athletico-PR,18,Athletico-PR,15,Sport,10,25
2605,7259,Atletico-GO,0,0,Coritiba,1,0,0,1,1,0,1,38,3,1,Atletico-GO,18,Atletico-GO,8,Coritiba,9,17
2606,7260,Internacional,0,0,Corinthians,2,0,0,2,2,0,2,38,0,0,-,18,Internacional,13,Corinthians,16,29
2607,7261,Ceara,3,1,Botafogo-RJ,0,0,4,0,3,1,4,38,2,1,Ceara,18,Ceara,7,Botafogo-RJ,4,11
2608,7262,Sao Paulo,6,0,Flamengo,3,0,6,3,9,0,9,38,2,1,Sao Paulo,18,Sao Paulo,27,Flamengo,24,51
2609,7263,Atletico-MG,3,0,Palmeiras,0,0,3,0,3,0,3,38,2,0,Atletico-MG,18,Atletico-MG,22,Palmeiras,17,39
2610,7264,Vasco,1,0,Goias,2,0,1,2,3,0,3,38,3,2,Vasco,18,Vasco,12,Goias,18,30
2611,7266,Cuiaba,1,0,Juventude,3,0,1,3,4,0,4,1,2,2,-,19,Cuiaba,14,Juventude,14,28
2612,7267,Bahia,3,0,Santos,3,0,3,3,6,0,6,1,3,0,Bahia,19,Bahia,18,Santos,9,27
2613,7268,Sao Paulo,1,0,Fluminense,2,0,1,2,3,0,3,1,0,0,-,19,Sao Paulo,10,Fluminense,12,22
2614,7269,Atletico-MG,2,0,Fortaleza,4,0,2,4,6,0,6,1,1,2,Fortaleza,19,Atletico-MG,16,Fortaleza,19,35
2615,7270,Flamengo,2,0,Palmeiras,3,0,2,3,5,0,5,1,1,0,Flamengo,19,Flamengo,25,Palmeiras,21,46
2616,7271,Ceara,3,0,Gremio,3,0,3,3,6,0,6,1,3,2,Ceara,19,Ceara,17,Gremio,18,35
2617,7272,Corinthians,5,0,Atletico-GO,3,0,5,3,8,0,8,1,0,1,Atletico-GO,19,Corinthians,18,Atletico-GO,14,32
2618,7273,Chapecoense,1,0,Bragantino,0,0,1,0,1,0,1,1,0,3,Bragantino,19,Chapecoense,9,Bragantino,12,21
2619,7274,Athletico-PR,1,0,America-MG,2,0,1,2,3,0,3,1,1,0,Athletico-PR,19,Athletico-PR,18,America-MG,9,27
2620,7275,Internacional,4,0,Sport,2,0,4,2,6,0,6,1,2,2,-,19,Internacional,24,Sport,15,39
2621,7276,Atletico-GO,4,0,Sao Paulo,5,0,4,5,9,0,9,2,2,0,Atletico-GO,19,Atletico-GO,16,Sao Paulo,14,30
2622,7277,Santos,3,0,Ceara,1,0,3,1,4,0,4,2,3,1,Santos,19,Santos,18,Ceara,19,37
2623,7278,Bragantino,2,0,Bahia,4,0,2,4,6,0,6,2,3,3,-,19,Bragantino,12,Bahia,13,25
2624,7279,Fluminense,2,0,Cuiaba,1,0,2,1,3,0,3,2,1,0,Fluminense,19,Fluminense,22,Cuiaba,15,37
2625,7280,America-MG,2,0,Corinthians,3,0,2,3,5,0,5,2,0,1,Corinthians,19,America-MG,12,Corinthians,19,31
2626,7281,Fortaleza,1,0,Internacional,4,2,1,6,5,2,7,2,5,1,Fortaleza,19,Fortaleza,19,Internacional,21,40
2627,7282,Juventude,0,0,Athletico-PR,2,0,0,2,2,0,2,2,0,3,Athletico-PR,19,Juventude,14,Athletico-PR,27,41
2628,7283,Palmeiras,2,0,Chapecoense,0,0,2,0,2,0,2,2,3,1,Palmeiras,19,Palmeiras,10,Chapecoense,11,21
2629,7284,Sport,3,0,Atletico-MG,2,0,3,2,5,0,5,2,0,1,Atletico-MG,19,Sport,18,Atletico-MG,15,33
2630,7285,Gremio,3,2,Flamengo,2,0,5,2,5,2,7,2,2,2,-,19,Gremio,14,Flamengo,14,28
2631,7286,Santos,2,0,Juventude,3,0,2,3,5,0,5,3,0,0,-,19,Santos,14,Juventude,20,34
2632,7287,Palmeiras,3,0,Corinthians,0,0,3,0,3,0,3,3,1,1,-,19,Palmeiras,14,Corinthians,14,28
2633,7288,Atletico-MG,0,0,Sao Paulo,1,0,0,1,1,0,1,3,1,0,Atletico-MG,19,Atletico-MG,14,Sao Paulo,22,36
2634,7289,Gremio,5,0,Athletico-PR,4,0,5,4,9,0,9,3,0,1,Athletico-PR,19,Gremio,21,Athletico-PR,12,33
2635,7291,Bahia,4,0,Internacional,4,1,4,5,8,1,9,3,0,1,Internacional,19,Bahia,14,Internacional,16,30
2636,7292,Fortaleza,3,0,Sport,3,1,3,4,6,1,7,3,1,0,Fortaleza,19,Fortaleza,22,Sport,16,38
2637,7293,Bragantino,3,0,Fluminense,1,0,3,1,4,0,4,3,2,2,-,19,Bragantino,11,Fluminense,8,19
2638,7294,Chapecoense,2,0,Ceara,2,0,2,2,4,0,4,3,0,0,-,19,Chapecoense,16,Ceara,14,30
2639,7295,Cuiaba,5,0,Atletico-GO,4,1,5,5,9,1,10,3,2,1,Cuiaba,19,Cuiaba,17,Atletico-GO,14,31
2640,7296,Internacional,3,0,Atletico-MG,1,0,3,1,4,0,4,4,0,1,Atletico-MG,19,Internacional,13,Atletico-MG,13,26
2641,7297,Sao Paulo,3,1,Chapecoense,2,0,4,2,5,1,6,4,1,1,-,19,Sao Paulo,9,Chapecoense,13,22
2642,7298,Corinthians,2,0,Bragantino,0,0,2,0,2,0,2,4,1,2,Bragantino,19,Corinthians,13,Bragantino,15,28
2643,7299,Juventude,0,0,Palmeiras,3,0,0,3,3,0,3,4,0,3,Palmeiras,19,Juventude,11,Palmeiras,24,35
2644,7300,America-MG,1,0,Cuiaba,1,0,1,1,2,0,2,4,0,0,-,19,America-MG,16,Cuiaba,16,32
2645,7301,Ceara,3,0,Bahia,5,0,3,5,8,0,8,4,1,2,Bahia,19,Ceara,19,Bahia,16,35
2646,7302,Sport,5,0,Gremio,4,0,5,4,9,0,9,4,1,0,Sport,19,Sport,16,Gremio,11,27
2647,7303,Atletico-GO,3,0,Fortaleza,1,0,3,1,4,0,4,4,0,0,-,19,Atletico-GO,18,Fortaleza,13,31
2648,7304,Fluminense,4,0,Santos,3,0,4,3,7,0,7,4,1,0,Fluminense,19,Fluminense,14,Santos,9,23
2649,7305,Athletico-PR,4,0,Flamengo,2,0,4,2,6,0,6,4,2,2,-,19,Athletico-PR,8,Flamengo,15,23
2650,7306,Flamengo,2,0,Bragantino,3,0,2,3,5,0,5,5,2,3,Bragantino,19,Flamengo,15,Bragantino,13,28
2651,7307,Palmeiras,3,0,America-MG,4,0,3,4,7,0,7,5,2,1,Palmeiras,19,Palmeiras,15,America-MG,10,25
2652,7308,Bahia,1,0,Corinthians,3,0,1,3,4,0,4,5,0,0,-,19,Bahia,10,Corinthians,18,28
2653,7309,Internacional,2,0,Ceara,3,0,2,3,5,0,5,5,1,1,-,19,Internacional,16,Ceara,23,39
2654,7310,Fortaleza,3,0,Fluminense,0,0,3,0,3,0,3,5,1,1,-,19,Fortaleza,14,Fluminense,17,31
2655,7311,Athletico-PR,2,0,Atletico-GO,2,0,2,2,4,0,4,5,2,1,Athletico-PR,19,Athletico-PR,17,Atletico-GO,15,32
2656,7312,Santos,2,0,Sao Paulo,4,0,2,4,6,0,6,5,2,0,Santos,19,Santos,22,Sao Paulo,20,42
2657,7313,Juventude,4,0,Sport,0,0,4,0,4,0,4,5,1,0,Juventude,19,Juventude,16,Sport,9,25
2658,7314,Atletico-MG,1,0,Chapecoense,1,0,1,1,2,0,2,5,1,1,-,19,Atletico-MG,9,Chapecoense,10,19
2659,7315,Cuiaba,1,0,Gremio,5,0,1,5,6,0,6,5,0,1,Gremio,19,Cuiaba,12,Gremio,10,22
2660,7316,Atletico-GO,3,0,Fluminense,3,0,3,3,6,0,6,6,1,0,Atletico-GO,19,Atletico-GO,22,Fluminense,17,39
2661,7317,Sao Paulo,1,0,Cuiaba,1,0,1,1,2,0,2,6,2,2,-,19,Sao Paulo,18,Cuiaba,14,32
2662,7318,Flamengo,1,0,Fortaleza,1,0,1,1,2,0,2,6,2,1,Flamengo,19,Flamengo,18,Fortaleza,15,33
2663,7319,Bragantino,3,0,Palmeiras,3,0,3,3,6,0,6,6,3,1,Bragantino,19,Bragantino,13,Palmeiras,13,26
2664,7320,America-MG,2,1,Juventude,2,0,3,2,4,1,5,6,1,1,-,19,America-MG,17,Juventude,16,33
2665,7321,Chapecoense,2,1,Internacional,3,2,3,5,5,3,8,6,1,2,Internacional,19,Chapecoense,12,Internacional,19,31
2666,7322,Corinthians,0,0,Sport,3,0,0,3,3,0,3,6,2,1,Corinthians,19,Corinthians,8,Sport,17,25
2667,7323,Ceara,3,0,Atletico-MG,4,0,3,4,7,0,7,6,2,1,Ceara,19,Ceara,16,Atletico-MG,16,32
2668,7324,Bahia,2,0,Athletico-PR,1,2,2,3,3,2,5,6,2,1,Bahia,19,Bahia,12,Athletico-PR,8,20
2669,7325,Gremio,2,0,Santos,3,0,2,3,5,0,5,6,2,2,-,19,Gremio,21,Santos,14,35
2670,7326,Juventude,2,0,Flamengo,1,0,2,1,3,0,3,7,1,0,Juventude,19,Juventude,17,Flamengo,12,29
