,campeonato,rodata,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,faltas_mandante,faltas_visitante,classico_regional,MedAma5_mandante,MedAma5_visitante,MedVer5_mandante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante,mandante_America-MG,mandante_Athletico-PR,mandante_Atletico-GO,mandante_Atletico-MG,mandante_Avai,mandante_Bahia,mandante_Botafogo-RJ,mandante_Bragantino,mandante_CSA,mandante_Ceara,mandante_Chapecoense,mandante_Corinthians,mandante_Coritiba,mandante_Cruzeiro,mandante_Cuiaba,mandante_Figueirense,mandante_Flamengo,mandante_Fluminense,mandante_Fortaleza,mandante_Goias,mandante_Gremio,mandante_Internacional,mandante_Joinville,mandante_Juventude,mandante_Palmeiras,mandante_Parana,mandante_Ponte Preta,mandante_Santa Cruz,mandante_Santos,mandante_Sao Paulo,mandante_Sport,mandante_Vasco,mandante_Vitoria,visitante_America-MG,visitante_Athletico-PR,visitante_Atletico-GO,visitante_Atletico-MG,visitante_Avai,visitante_Bahia,visitante_Botafogo-RJ,visitante_Bragantino,visitante_CSA,visitante_Ceara,visitante_Chapecoense,visitante_Corinthians,visitante_Coritiba,visitante_Cruzeiro,visitante_Cuiaba,visitante_Figueirense,visitante_Flamengo,visitante_Fluminense,visitante_Fortaleza,visitante_Goias,visitante_Gremio,visitante_Internacional,visitante_Joinville,visitante_Juventude,visitante_Palmeiras,visitante_Parana,visitante_Ponte Preta,visitante_Santa Cruz,visitante_Santos,visitante_Sao Paulo,visitante_Sport,visitante_Vasco,visitante_Vitoria
1621,2019,11,3.0,0.0,2.0,0.0,26,13,0,1.4,2.2,0.0,0.0,1.6,1.9,0.0,0.0,2.27,2.53,0.06,0.09,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1622,2019,11,2.0,0.0,1.0,0.0,0,0,0,1.8,3.2,0.0,0.0,2.3,2.4,0.1,0.0,2.3,2.21,0.1,0.1,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,2019,11,3.0,0.0,2.0,0.0,13,14,1,1.2,3.4,0.0,0.0,2.2,2.6,0.0,0.0,2.61,2.28,0.14,0.07,5.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1624,2019,11,2.0,1.0,3.0,1.0,12,14,0,3.2,3.2,0.0,0.2,2.9,3.1,0.0,0.1,2.5,2.32,0.07,0.13,10.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1625,2019,11,1.0,0.0,4.0,0.0,15,12,0,1.2,1.8,0.2,0.2,1.8,1.8,0.1,0.2,2.3,1.8,0.09,0.2,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626,2019,11,1.0,0.0,4.0,1.0,20,17,0,2.0,2.8,0.0,0.0,2.4,2.6,0.0,0.0,2.04,2.09,0.07,0.14,4.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,2019,11,4.0,0.0,2.0,0.0,16,19,0,0.0,1.6,0.0,0.4,2.2,1.7,0.0,0.2,2.63,2.28,0.09,0.09,5.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,2019,11,1.0,0.0,3.0,0.0,29,19,0,1.4,0.0,0.4,0.0,2.1,1.7,0.3,0.1,2.23,2.24,0.14,0.07,4.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,2019,12,1.0,0.0,4.0,0.0,22,22,0,1.6,2.8,0.0,0.2,1.91,1.91,0.0,0.09,2.53,2.77,0.09,0.21,5.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1630,2019,12,1.0,0.0,0.0,0.0,0,0,0,0.8,2.8,0.0,0.0,1.91,2.27,0.18,0.0,2.46,2.2,0.14,0.1,6.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,2019,12,1.0,0.0,3.0,0.0,20,14,0,2.8,2.8,0.0,0.2,2.91,2.0,0.45,0.27,2.48,2.23,0.15,0.14,6.0,1.0,4.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1632,2019,12,3.0,0.0,3.0,0.0,11,12,0,1.2,1.8,0.0,0.0,2.27,1.73,0.0,0.0,2.62,2.29,0.14,0.06,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,2019,12,1.0,0.0,1.0,0.0,16,15,0,1.8,1.8,0.0,0.0,1.82,1.64,0.09,0.09,2.25,2.3,0.07,0.14,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,2019,12,5.0,0.0,2.0,0.0,23,16,1,2.4,2.6,0.0,0.0,2.73,2.82,0.09,0.09,2.1,2.5,0.15,0.08,7.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1635,2019,12,2.0,0.0,2.0,0.0,9,13,0,3.0,1.4,0.0,0.0,3.09,2.36,0.18,0.0,2.33,2.64,0.13,0.09,5.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1636,2019,12,1.0,0.0,0.0,0.0,14,9,0,1.8,2.4,0.0,0.0,1.73,1.73,0.18,0.09,2.27,2.29,0.08,0.09,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,2019,12,2.0,0.0,1.0,0.0,18,16,0,1.8,2.8,0.2,0.0,2.0,2.27,0.18,0.0,2.0,2.03,0.18,0.07,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1638,2019,12,4.0,0.0,2.0,0.0,13,13,0,2.2,3.2,0.0,0.0,2.27,2.55,0.09,0.0,2.27,2.28,0.09,0.07,6.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1639,2019,13,3.0,0.0,1.0,1.0,14,16,1,2.0,2.2,0.0,0.2,1.83,2.0,0.0,0.17,2.3,2.0,0.06,0.17,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1640,2019,13,1.0,0.0,2.0,0.0,8,12,0,2.2,3.2,0.0,0.0,2.75,2.33,0.42,0.0,2.48,2.62,0.15,0.13,6.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1641,2019,13,3.0,0.0,4.0,0.0,15,8,0,2.8,1.8,0.0,0.4,3.0,1.67,0.17,0.17,2.32,2.24,0.13,0.08,5.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1642,2019,13,2.0,1.0,1.0,0.0,12,11,0,3.6,2.2,0.0,0.0,2.33,2.75,0.0,0.08,2.64,2.49,0.09,0.08,5.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1643,2019,13,1.0,1.0,1.0,0.0,18,14,0,1.6,3.2,0.2,0.2,1.58,2.92,0.08,0.08,2.28,2.12,0.14,0.15,3.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1644,2019,13,1.0,0.0,3.0,0.0,11,24,1,1.8,2.6,0.0,0.0,2.17,1.83,0.0,0.0,2.02,2.52,0.07,0.09,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1645,2019,13,4.0,0.0,1.0,0.0,13,14,0,1.4,2.8,0.0,0.2,2.08,2.42,0.08,0.08,2.78,2.42,0.21,0.08,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,2019,13,2.0,0.0,3.0,0.0,19,13,1,1.4,2.4,0.2,0.2,1.58,1.83,0.08,0.17,2.28,2.45,0.09,0.14,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,2019,13,4.0,0.0,3.0,0.0,17,16,0,1.8,2.0,0.0,0.2,2.5,1.75,0.0,0.08,2.28,2.24,0.07,0.07,6.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,2019,13,3.0,0.0,3.0,0.0,0,0,0,1.6,3.0,0.0,0.0,2.08,2.08,0.0,0.25,2.19,2.26,0.1,0.14,4.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1649,2019,14,3.0,0.0,2.0,0.0,20,11,0,2.6,2.4,0.0,0.2,1.92,1.85,0.0,0.08,2.31,2.24,0.06,0.07,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,2019,14,6.0,0.0,1.0,0.0,21,15,1,1.6,3.0,0.4,0.2,2.15,3.0,0.23,0.15,2.23,2.33,0.14,0.13,4.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1651,2019,14,4.0,0.0,2.0,0.0,14,15,0,2.6,2.8,0.0,0.0,2.77,2.62,0.08,0.0,2.12,2.29,0.15,0.07,7.0,1.0,6.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1652,2019,14,4.0,0.0,3.0,1.0,14,13,0,1.6,3.2,0.2,1.0,1.62,2.62,0.08,0.38,2.27,2.47,0.09,0.15,5.0,0.0,6.0,1.0,1.0,0.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,2019,14,3.0,0.0,2.0,0.0,16,8,0,1.8,2.2,0.0,0.0,2.31,2.08,0.0,0.0,2.61,2.01,0.13,0.07,5.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,2019,14,6.0,1.0,4.0,1.0,15,19,0,1.6,2.0,0.0,0.0,1.92,1.54,0.0,0.15,2.52,2.27,0.08,0.15,5.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1655,2019,14,4.0,1.0,2.0,1.0,15,15,0,3.2,3.0,0.2,0.0,2.31,1.92,0.08,0.15,2.63,2.45,0.1,0.14,5.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1656,2019,14,3.0,0.0,1.0,0.0,11,12,0,3.0,2.2,0.2,0.0,2.62,2.15,0.08,0.0,2.48,2.19,0.08,0.1,10.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1657,2019,14,4.0,0.0,4.0,1.0,14,22,0,1.4,3.4,0.0,0.2,1.85,2.23,0.15,0.08,2.27,2.79,0.1,0.2,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1658,2019,14,3.0,0.0,1.0,0.0,19,13,0,2.8,2.0,0.0,0.4,2.31,1.92,0.08,0.23,2.31,1.92,0.08,0.23,6.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,2019,15,2.0,0.0,3.0,0.0,17,13,0,1.6,1.4,0.0,0.0,2.07,2.64,0.0,0.07,2.01,2.48,0.07,0.08,4.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,2019,15,2.0,1.0,2.0,0.0,14,14,0,1.6,3.4,0.2,0.0,1.86,2.36,0.21,0.0,1.86,2.62,0.21,0.13,4.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1661,2019,15,0.0,0.0,3.0,0.0,12,18,1,1.8,2.0,0.0,0.2,2.36,2.86,0.14,0.07,2.8,2.13,0.21,0.14,4.0,0.0,7.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,2019,15,3.0,0.0,1.0,0.0,0,0,0,2.0,2.4,0.0,0.0,2.07,1.79,0.0,0.07,2.18,2.28,0.1,0.09,4.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,2019,15,0.0,0.0,0.0,0.0,13,14,0,2.0,2.6,0.0,0.0,2.57,2.21,0.0,0.07,2.29,2.54,0.07,0.09,6.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1664,2019,15,1.0,0.0,2.0,0.0,7,16,0,1.8,3.0,0.0,0.0,2.64,2.36,0.43,0.07,2.47,2.36,0.15,0.07,6.0,1.0,6.0,0.0,2.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,2019,15,3.0,0.0,2.0,0.0,12,16,0,2.6,2.4,0.4,0.0,2.43,2.0,0.21,0.0,2.25,2.33,0.14,0.06,6.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,2019,15,2.0,1.0,3.0,0.0,7,13,0,1.6,2.2,0.4,0.2,1.71,2.0,0.21,0.14,2.29,2.31,0.16,0.1,4.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,2019,15,2.0,0.0,0.0,1.0,16,7,0,0.8,2.4,0.0,0.2,1.93,2.86,0.21,0.14,2.45,2.32,0.14,0.13,6.0,0.0,5.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1668,2019,15,1.0,0.0,0.0,0.0,25,15,1,1.8,1.4,0.0,0.0,1.86,2.43,0.07,0.14,2.24,2.64,0.07,0.11,3.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,2019,16,0.0,0.0,2.0,0.0,17,16,0,1.8,2.2,0.0,0.2,1.73,1.73,0.07,0.27,2.28,2.29,0.09,0.16,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1670,2019,16,3.0,0.0,1.0,0.0,0,0,0,1.6,1.8,0.0,0.0,2.4,2.13,0.0,0.0,2.28,2.19,0.07,0.1,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,2019,16,2.0,1.0,2.0,0.0,9,14,0,1.8,2.8,0.0,0.0,2.07,2.33,0.13,0.0,2.32,2.61,0.09,0.13,4.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1672,2019,16,4.0,0.0,3.0,1.0,19,16,0,1.6,3.2,0.0,0.0,2.2,2.47,0.13,0.2,2.78,2.26,0.21,0.14,4.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1673,2019,16,3.0,0.0,3.0,0.0,14,22,0,3.0,2.0,0.0,0.4,2.67,1.87,0.2,0.27,2.31,1.87,0.14,0.27,5.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
