,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida
2372,7399,19,14,1/8/2021,Corinthians,Flamengo,1,1,0,0,1,1,0,2,2,7,13,20
2373,7400,19,14,1/8/2021,Atletico-MG,Athletico-PR,3,3,1,0,4,3,1,6,7,14,12,26
2374,7402,19,14,1/8/2021,Bahia,Sport,2,3,0,0,2,3,0,5,5,16,18,34
2375,7403,19,14,1/8/2021,Atletico-GO,America-MG,4,0,0,0,4,0,0,4,4,21,14,35
2376,7404,19,14,1/8/2021,Ceara,Fortaleza,2,3,0,0,2,3,0,5,5,13,12,25
2377,7405,19,14,2/9/2021,Fluminense,Juventude,2,1,0,0,2,1,0,3,3,23,18,41
2378,7406,19,15,6/8/2021,Sport,Bragantino,3,1,0,0,3,1,0,4,4,17,14,31
2379,7407,19,15,7/8/2021,Athletico-PR,Sao Paulo,2,4,0,1,2,5,1,6,7,12,16,28
2380,7408,19,15,7/8/2021,Palmeiras,Fortaleza,5,2,1,1,6,3,2,7,9,22,13,35
2381,7409,19,15,7/8/2021,Cuiaba,Bahia,1,2,1,0,2,2,1,3,4,15,17,32
2382,7410,19,15,8/8/2021,Juventude,Atletico-MG,1,3,0,0,1,3,0,4,4,17,14,31
2383,7411,19,15,8/8/2021,America-MG,Fluminense,2,2,0,0,2,2,0,4,4,17,13,30
2384,7412,19,15,8/8/2021,Santos,Corinthians,1,1,0,0,1,1,0,2,2,17,9,26
2385,7413,19,15,8/8/2021,Ceara,Atletico-GO,2,2,0,0,2,2,0,4,4,18,15,33
2386,7414,19,15,8/8/2021,Flamengo,Internacional,2,2,1,0,3,2,1,4,5,9,15,24
2387,7415,19,15,9/8/2021,Gremio,Chapecoense,1,3,0,0,1,3,0,4,4,14,10,24
2388,7416,19,16,14/8/2021,Bragantino,Juventude,4,4,0,0,4,4,0,8,8,14,14,28
2389,7417,19,16,14/8/2021,Atletico-MG,Palmeiras,2,1,0,1,2,2,1,3,4,14,14,28
2390,7418,19,16,14/8/2021,Sao Paulo,Gremio,3,1,0,0,3,1,0,4,4,14,16,30
2391,7419,19,16,15/8/2021,Flamengo,Sport,4,1,0,0,4,1,0,5,5,14,11,25
2392,7420,19,16,15/8/2021,Corinthians,Ceara,1,1,0,0,1,1,0,2,2,7,16,23
2393,7421,19,16,15/8/2021,Bahia,Atletico-GO,2,0,0,0,2,0,0,2,2,18,11,29
2394,7422,19,16,15/8/2021,Cuiaba,Athletico-PR,1,1,0,0,1,1,0,2,2,15,20,35
2395,7423,19,16,15/8/2021,Fortaleza,Santos,2,1,0,0,2,1,0,3,3,17,13,30
2396,7424,19,16,15/8/2021,Internacional,Fluminense,2,0,0,0,2,0,0,2,2,14,8,22
2397,7425,19,16,16/8/2021,Chapecoense,America-MG,1,1,1,0,2,1,1,2,3,10,11,21
2398,7426,19,17,21/8/2021,Atletico-GO,Chapecoense,2,5,1,0,3,5,1,7,8,13,24,37
2399,7427,19,17,21/8/2021,Gremio,Bahia,1,1,0,0,1,1,0,2,2,12,15,27
2400,7428,19,17,21/8/2021,Juventude,Fortaleza,1,1,0,0,1,1,0,2,2,8,9,17
2401,7429,19,17,22/8/2021,Palmeiras,Cuiaba,1,1,0,0,1,1,0,2,2,8,14,22
2402,7430,19,17,22/8/2021,Ceara,Flamengo,0,2,0,0,0,2,0,2,2,13,12,25
2403,7431,19,17,22/8/2021,Athletico-PR,Corinthians,1,0,1,0,2,0,1,1,2,12,7,19
2404,7432,19,17,22/8/2021,Santos,Internacional,2,2,0,0,2,2,0,4,4,19,14,33
2405,7433,19,17,22/8/2021,Sport,Sao Paulo,2,2,0,0,2,2,0,4,4,15,17,32
2406,7434,19,17,23/8/2021,America-MG,Bragantino,2,0,0,0,2,0,0,2,2,14,15,29
2407,7435,19,17,23/8/2021,Fluminense,Atletico-MG,3,3,0,0,3,3,0,6,6,16,16,32
2408,7436,19,18,28/8/2021,Sport,Chapecoense,1,1,1,0,2,1,1,2,3,17,17,34
2409,7437,19,18,28/8/2021,Santos,Flamengo,4,4,0,0,4,4,0,8,8,14,14,28
2410,7438,19,18,28/8/2021,Gremio,Corinthians,1,2,1,0,2,2,1,3,4,17,7,24
2411,7439,19,18,28/8/2021,Palmeiras,Athletico-PR,3,0,0,0,3,0,0,3,3,10,16,26
2412,7440,19,18,29/8/2021,America-MG,Ceara,1,2,0,0,1,2,0,3,3,19,13,32
2413,7441,19,18,29/8/2021,Juventude,Sao Paulo,2,5,0,0,2,5,0,7,7,15,21,36
2414,7442,19,18,29/8/2021,Atletico-GO,Internacional,1,2,0,0,1,2,0,3,3,13,15,28
2415,7443,19,18,29/8/2021,Bragantino,Atletico-MG,3,4,0,0,3,4,0,7,7,16,18,34
2416,7444,19,18,30/8/2021,Fluminense,Bahia,2,4,0,0,2,4,0,6,6,19,21,40
2417,7445,19,18,30/8/2021,Fortaleza,Cuiaba,2,5,0,0,2,5,0,7,7,15,17,32
2418,7446,19,19,4/9/2021,Bahia,Fortaleza,3,1,0,0,3,1,0,4,4,25,7,32
2419,7447,19,19,4/9/2021,Cuiaba,Santos,3,1,0,0,3,1,0,4,4,11,11,22
2420,7448,19,19,5/9/2021,Athletico-PR,Sport,1,2,0,1,1,3,1,3,4,10,9,19
2421,7449,19,19,7/9/2021,Corinthians,Juventude,3,4,0,0,3,4,0,7,7,15,20,35
2422,7451,19,19,22/9/2021,Sao Paulo,America-MG,3,1,0,0,3,1,0,4,4,17,18,35
2423,7452,19,19,20/10/2021,Ceara,Palmeiras,4,2,0,0,4,2,0,6,6,19,11,30
2424,7453,19,19,21/10/2021,Internacional,Bragantino,5,2,0,0,5,2,0,7,7,18,13,31
2425,7454,19,19,3/11/2021,Atletico-MG,Gremio,5,6,0,0,5,6,0,11,11,10,14,24
2426,7455,19,19,5/11/2021,Flamengo,Atletico-GO,2,1,0,0,2,1,0,3,3,10,15,25
2427,7456,19,20,11/9/2021,America-MG,Athletico-PR,1,1,0,0,1,1,0,2,2,14,17,31
2428,7457,19,20,11/9/2021,Juventude,Cuiaba,3,5,0,1,3,6,1,8,9,12,13,25
2429,7458,19,20,11/9/2021,Bragantino,Chapecoense,4,2,1,0,5,2,1,6,7,17,13,30
2430,7459,19,20,11/9/2021,Santos,Bahia,1,4,0,0,1,4,0,5,5,16,20,36
2431,7461,19,20,12/9/2021,Fortaleza,Atletico-MG,1,2,0,0,1,2,0,3,3,13,18,31
2432,7462,19,20,12/9/2021,Palmeiras,Flamengo,0,2,1,0,1,2,1,2,3,14,15,29
2433,7463,19,20,12/9/2021,Atletico-GO,Corinthians,4,2,0,0,4,2,0,6,6,10,10,20
2434,7464,19,20,12/9/2021,Fluminense,Sao Paulo,5,4,0,0,5,4,0,9,9,16,16,32
2435,7465,19,20,13/9/2021,Sport,Internacional,4,1,0,0,4,1,0,5,5,21,20,41
2436,7466,19,21,18/9/2021,Chapecoense,Palmeiras,2,2,0,0,2,2,0,4,4,16,14,30
2437,7467,19,21,18/9/2021,Athletico-PR,Juventude,5,1,0,1,5,2,1,6,7,18,7,25
2438,7468,19,21,18/9/2021,Atletico-MG,Sport,2,3,0,0,2,3,0,5,5,18,13,31
2439,7469,19,21,18/9/2021,Bahia,Bragantino,1,4,0,0,1,4,0,5,5,16,13,29
2440,7470,19,21,18/9/2021,Ceara,Santos,3,2,0,0,3,2,0,5,5,17,13,30
2441,7471,19,21,19/9/2021,Internacional,Fortaleza,3,1,1,1,4,2,2,4,6,12,15,27
2442,7472,19,21,19/9/2021,Sao Paulo,Atletico-GO,1,2,0,0,1,2,0,3,3,18,11,29
2443,7473,19,21,19/9/2021,Corinthians,America-MG,1,0,1,0,2,0,1,1,2,8,13,21
2444,7474,19,21,19/9/2021,Flamengo,Gremio,3,4,0,0,3,4,0,7,7,16,17,33
2445,7475,19,21,20/9/2021,Cuiaba,Fluminense,2,2,1,0,3,2,1,4,5,15,16,31
2446,7476,19,22,25/9/2021,Ceara,Chapecoense,0,3,0,1,0,4,1,3,4,8,18,26
2447,7477,19,22,25/9/2021,Corinthians,Palmeiras,1,1,0,0,1,1,0,2,2,8,11,19
2448,7478,19,22,25/9/2021,Sao Paulo,Atletico-MG,1,1,0,0,1,1,0,2,2,14,12,26
2449,7479,19,22,26/9/2021,America-MG,Flamengo,1,1,0,0,1,1,0,2,2,9,12,21
2450,7480,19,22,26/9/2021,Internacional,Bahia,2,2,0,0,2,2,0,4,4,19,15,34
2451,7481,19,22,26/9/2021,Fluminense,Bragantino,2,2,0,0,2,2,0,4,4,11,19,30
2452,7482,19,22,26/9/2021,Juventude,Santos,3,0,0,0,3,0,0,3,3,15,16,31
2453,7483,19,22,26/9/2021,Sport,Fortaleza,5,2,0,0,5,2,0,7,7,19,14,33
2454,7484,19,22,26/9/2021,Athletico-PR,Gremio,1,5,0,0,1,5,0,6,6,17,18,35
2455,7485,19,22,26/9/2021,Atletico-GO,Cuiaba,1,4,0,0,1,4,0,5,5,10,16,26
2456,7486,19,23,2/10/2021,Cuiaba,America-MG,1,2,0,0,1,2,0,3,3,13,20,33
2457,7487,19,23,2/10/2021,Fortaleza,Atletico-GO,1,4,0,0,1,4,0,5,5,14,20,34
2458,7489,19,23,2/10/2021,Atletico-MG,Internacional,4,2,0,0,4,2,0,6,6,16,15,31
2459,7490,19,23,3/10/2021,Flamengo,Athletico-PR,2,2,0,0,2,2,0,4,4,13,14,27
2460,7491,19,23,3/10/2021,Chapecoense,Sao Paulo,1,1,0,0,1,1,0,2,2,11,11,22
2461,7492,19,23,3/10/2021,Palmeiras,Juventude,1,1,0,0,1,1,0,2,2,19,13,32
2462,7493,19,23,3/10/2021,Gremio,Sport,2,1,0,0,2,1,0,3,3,21,18,39
2463,7494,19,23,27/10/2021,Santos,Fluminense,2,2,0,0,2,2,0,4,4,18,10,28
2464,7495,19,23,27/10/2021,Bahia,Ceara,3,2,0,1,3,3,1,5,6,19,13,32
2465,7496,19,24,5/10/2021,Corinthians,Bahia,0,1,0,1,0,2,1,1,2,14,18,32
2466,7497,19,24,6/10/2021,Chapecoense,Atletico-MG,2,1,0,0,2,1,0,3,3,12,17,29
2467,7498,19,24,6/10/2021,Atletico-GO,Athletico-PR,3,3,0,0,3,3,0,6,6,12,16,28
2468,7499,19,24,6/10/2021,Sport,Juventude,2,2,0,0,2,2,0,4,4,11,11,22
2469,7500,19,24,6/10/2021,Ceara,Internacional,5,2,0,0,5,2,0,7,7,22,16,38
2470,7501,19,24,6/10/2021,Bragantino,Flamengo,1,3,0,0,1,3,0,4,4,13,20,33
2471,7502,19,24,6/10/2021,Fluminense,Fortaleza,2,2,0,0,2,2,0,4,4,13,16,29
2472,7503,19,24,6/10/2021,America-MG,Palmeiras,2,3,0,0,2,3,0,5,5,14,17,31
2473,7504,19,24,6/10/2021,Gremio,Cuiaba,2,2,0,0,2,2,0,4,4,15,10,25
2474,7505,19,24,7/10/2021,Sao Paulo,Santos,2,4,0,0,2,4,0,6,6,19,13,32
2475,7506,19,25,9/10/2021,Fluminense,Atletico-GO,2,2,0,0,2,2,0,4,4,15,17,32
2476,7507,19,25,9/10/2021,Atletico-MG,Ceara,1,3,0,0,1,3,0,4,4,12,10,22
2477,7508,19,25,9/10/2021,Sport,Corinthians,3,0,0,0,3,0,0,3,3,14,7,21
2478,7509,19,25,9/10/2021,Fortaleza,Flamengo,0,2,1,0,1,2,1,2,3,10,17,27
2479,7510,19,25,9/10/2021,Athletico-PR,Bahia,1,2,0,0,1,2,0,3,3,14,9,23
2480,7511,19,25,9/10/2021,Palmeiras,Bragantino,1,2,0,0,1,2,0,3,3,14,15,29
2481,7512,19,25,9/10/2021,Juventude,America-MG,6,3,0,0,6,3,0,9,9,24,26,50
2482,7513,19,25,10/10/2021,Internacional,Chapecoense,3,1,0,0,3,1,0,4,4,16,14,30
2483,7514,19,25,10/10/2021,Santos,Gremio,4,6,0,1,4,7,1,10,11,14,25,39
2484,7515,19,25,11/10/2021,Cuiaba,Sao Paulo,2,2,0,0,2,2,0,4,4,14,16,30
2485,7516,19,26,12/10/2021,Bragantino,Atletico-GO,2,4,1,0,3,4,1,6,7,12,13,25
2486,7517,19,26,12/10/2021,Bahia,Palmeiras,4,2,0,1,4,3,1,6,7,22,13,35
2487,7518,19,26,13/10/2021,Atletico-MG,Santos,2,7,0,0,2,7,0,9,9,10,13,23
2488,7519,19,26,13/10/2021,Chapecoense,Athletico-PR,4,5,0,0,4,5,0,9,9,17,13,30
2489,7520,19,26,13/10/2021,Flamengo,Juventude,2,3,0,0,2,3,0,5,5,17,14,31
2490,7521,19,26,13/10/2021,Fortaleza,Gremio,2,2,0,0,2,2,0,4,4,13,17,30
2491,7522,19,26,13/10/2021,Corinthians,Fluminense,1,1,0,0,1,1,0,2,2,4,9,13
2492,7523,19,26,13/10/2021,Internacional,America-MG,1,2,0,0,1,2,0,3,3,21,23,44
2493,7524,19,26,14/10/2021,Sao Paulo,Ceara,3,3,0,0,3,3,0,6,6,18,14,32
2494,7525,19,26,14/10/2021,Cuiaba,Sport,4,0,0,0,4,0,0,4,4,14,8,22
2495,7526,19,27,16/10/2021,Chapecoense,Fortaleza,3,1,0,0,3,1,0,4,4,20,12,32
2496,7527,19,27,16/10/2021,America-MG,Bahia,1,2,0,0,1,2,0,3,3,12,22,34
2497,7528,19,27,17/10/2021,Athletico-PR,Fluminense,2,1,0,0,2,1,0,3,3,22,15,37
2498,7529,19,27,17/10/2021,Palmeiras,Internacional,3,4,0,1,3,5,1,7,8,13,21,34
2499,7530,19,27,17/10/2021,Ceara,Bragantino,2,7,0,0,2,7,0,9,9,13,14,27
2500,7531,19,27,17/10/2021,Gremio,Juventude,1,3,0,0,1,3,0,4,4,24,15,39
2501,7532,19,27,17/10/2021,Atletico-GO,Atletico-MG,1,0,0,0,1,0,0,1,1,8,7,15
2502,7533,19,27,17/10/2021,Sport,Santos,1,3,0,0,1,3,0,4,4,14,11,25
2503,7534,19,27,17/10/2021,Flamengo,Cuiaba,1,1,0,0,1,1,0,2,2,12,7,19
2504,7535,19,27,18/10/2021,Sao Paulo,Corinthians,3,2,0,0,3,2,0,5,5,21,8,29
2505,7536,19,28,23/10/2021,Santos,America-MG,1,2,1,0,2,2,1,3,4,10,12,22
2506,7537,19,28,23/10/2021,Juventude,Ceara,1,2,0,0,1,2,0,3,3,15,20,35
2507,7538,19,28,23/10/2021,Fluminense,Flamengo,6,3,0,0,6,3,0,9,9,22,16,38
2508,7539,19,28,23/10/2021,Fortaleza,Athletico-PR,2,2,0,0,2,2,0,4,4,13,12,25
2509,7540,19,28,24/10/2021,Internacional,Corinthians,3,3,1,1,4,4,2,6,8,23,11,34
2510,7542,19,28,24/10/2021,Bragantino,Sao Paulo,3,0,0,0,3,0,0,3,3,14,19,33
2511,7543,19,28,24/10/2021,Bahia,Chapecoense,1,1,0,0,1,1,0,2,2,6,11,17
2512,7544,19,28,25/10/2021,Atletico-GO,Gremio,2,7,0,1,2,8,1,9,10,11,17,28
2513,7545,19,28,25/10/2021,Palmeiras,Sport,1,3,0,0,1,3,0,4,4,10,20,30
2514,7546,19,34,28/10/2021,Bragantino,Sport,3,6,0,0,3,6,0,9,9,17,14,31
2515,7547,19,34,20/11/2021,Atletico-MG,Juventude,1,2,0,0,1,2,0,3,3,20,13,33
2516,7548,19,34,20/11/2021,Fortaleza,Palmeiras,3,2,0,0,3,2,0,5,5,22,12,34
2517,7549,19,34,20/11/2021,Chapecoense,Gremio,1,1,0,0,1,1,0,2,2,19,18,37
2518,7550,19,34,20/11/2021,Atletico-GO,Ceara,0,3,0,0,0,3,0,3,3,10,21,31
2519,7551,19,34,20/11/2021,Internacional,Flamengo,2,1,0,0,2,1,0,3,3,14,13,27
2520,7552,19,34,21/11/2021,Corinthians,Santos,1,0,0,0,1,0,0,1,1,6,8,14
2521,7553,19,34,21/11/2021,Fluminense,America-MG,1,2,0,0,1,2,0,3,3,21,17,38
2522,7554,19,34,21/11/2021,Bahia,Cuiaba,1,0,0,0,1,0,0,1,1,12,9,21
2523,7555,19,34,24/11/2021,Sao Paulo,Athletico-PR,3,2,0,0,3,2,0,5,5,14,15,29
2524,7556,19,29,30/10/2021,Athletico-PR,Santos,1,2,0,0,1,2,0,3,3,11,9,20
2525,7557,19,29,30/10/2021,Flamengo,Atletico-MG,4,2,0,0,4,2,0,6,6,22,19,41
2526,7558,19,29,30/10/2021,Juventude,Bahia,2,1,0,0,2,1,0,3,3,13,17,30
2527,7559,19,29,30/10/2021,America-MG,Fortaleza,0,5,0,0,0,5,0,5,5,13,19,32
2528,7560,19,29,31/10/2021,Gremio,Palmeiras,5,2,0,0,5,2,0,7,7,26,12,38
2529,7561,19,29,31/10/2021,Ceara,Fluminense,4,2,1,0,5,2,1,6,7,8,7,15
2530,7562,19,29,31/10/2021,Sao Paulo,Internacional,0,2,0,0,0,2,0,2,2,17,13,30
2531,7563,19,29,31/10/2021,Sport,Atletico-GO,4,3,0,0,4,3,0,7,7,15,13,28
2532,7564,19,29,1/11/2021,Cuiaba,Bragantino,2,3,0,0,2,3,0,5,5,8,16,24
2533,7565,19,29,1/11/2021,Corinthians,Chapecoense,1,4,0,0,1,4,0,5,5,12,19,31
2534,7566,19,31,4/11/2021,Cuiaba,Chapecoense,1,1,0,0,1,1,0,2,2,13,15,28
2535,7567,19,31,9/11/2021,Gremio,Fluminense,3,1,0,0,3,1,0,4,4,18,9,27
2536,7568,19,31,10/11/2021,Athletico-PR,Ceara,4,3,0,1,4,4,1,7,8,9,10,19
2537,7569,19,31,10/11/2021,Atletico-MG,Corinthians,2,2,0,0,2,2,0,4,4,20,4,24
2538,7570,19,31,10/11/2021,Santos,Bragantino,2,1,0,0,2,1,0,3,3,11,10,21
2539,7571,19,31,10/11/2021,Palmeiras,Atletico-GO,1,3,0,0,1,3,0,4,4,10,13,23
2540,7572,19,31,10/11/2021,Fortaleza,Sao Paulo,4,5,0,0,4,5,0,9,9,15,11,26
2541,7573,19,31,10/11/2021,Sport,America-MG,2,3,1,0,3,3,1,5,6,11,14,25
2542,7574,19,31,10/11/2021,Juventude,Internacional,2,4,0,0,2,4,0,6,6,19,15,34
2543,7575,19,31,11/11/2021,Flamengo,Bahia,0,2,1,2,1,4,3,2,5,14,9,23
2544,7576,19,30,6/11/2021,Corinthians,Fortaleza,3,3,0,0,3,3,0,6,6,18,26,44
2545,7577,19,30,6/11/2021,Internacional,Gremio,1,3,1,1,2,4,2,4,6,19,17,36
2546,7578,19,30,6/11/2021,Fluminense,Sport,1,1,0,0,1,1,0,2,2,11,12,23
2547,7579,19,30,7/11/2021,Bragantino,Athletico-PR,2,3,0,0,2,3,0,5,5,16,25,41
2548,7580,19,30,7/11/2021,Atletico-MG,America-MG,3,2,0,0,3,2,0,5,5,21,10,31
2549,7581,19,30,7/11/2021,Santos,Palmeiras,3,2,0,0,3,2,0,5,5,14,17,31
2550,7582,19,30,7/11/2021,Bahia,Sao Paulo,1,2,0,0,1,2,0,3,3,11,18,29
2551,7583,19,30,7/11/2021,Ceara,Cuiaba,3,1,0,0,3,1,0,4,4,15,13,28
2552,7584,19,30,8/11/2021,Chapecoense,Flamengo,3,3,1,1,4,4,2,6,8,14,11,25
2553,7585,19,30,23/11/2021,Atletico-GO,Juventude,1,2,0,0,1,2,0,3,3,19,16,35
2554,7586,19,32,13/11/2021,Atletico-GO,Santos,2,3,0,0,2,3,0,5,5,13,13,26
2555,7587,19,32,13/11/2021,America-MG,Gremio,3,1,0,0,3,1,0,4,4,14,16,30
2556,7588,19,32,13/11/2021,Bragantino,Fortaleza,3,4,0,0,3,4,0,7,7,25,12,37
2557,7589,19,32,13/11/2021,Internacional,Athletico-PR,7,3,0,0,7,3,0,10,10,17,13,30
2558,7590,19,32,13/11/2021,Corinthians,Cuiaba,1,1,0,0,1,1,0,2,2,15,9,24
2559,7591,19,32,14/11/2021,Sao Paulo,Flamengo,1,1,1,0,2,1,1,2,3,6,9,15
2560,7592,19,32,14/11/2021,Fluminense,Palmeiras,4,6,1,2,5,8,3,10,13,12,20,32
2561,7593,19,32,14/11/2021,Ceara,Sport,1,2,0,0,1,2,0,3,3,12,17,29
2562,7594,19,32,14/11/2021,Chapecoense,Juventude,3,3,0,0,3,3,0,6,6,15,17,32
2563,7595,19,32,2/12/2021,Bahia,Atletico-MG,2,3,0,0,2,3,0,5,5,13,12,25
2564,7596,19,33,16/11/2021,Athletico-PR,Atletico-MG,1,2,0,0,1,2,0,3,3,15,14,29
2565,7597,19,33,16/11/2021,Gremio,Bragantino,0,2,0,0,0,2,0,2,2,15,17,32
2566,7598,19,33,17/11/2021,America-MG,Atletico-GO,1,1,0,0,1,1,0,2,2,7,14,21
2567,7599,19,33,17/11/2021,Santos,Chapecoense,1,2,0,0,1,2,0,3,3,14,14,28
2568,7600,19,33,17/11/2021,Cuiaba,Internacional,4,1,0,0,4,1,0,5,5,14,17,31
2569,7601,19,33,17/11/2021,Fortaleza,Ceara,1,4,0,0,1,4,0,5,5,14,14,28
2570,7602,19,33,17/11/2021,Palmeiras,Sao Paulo,1,2,0,0,1,2,0,3,3,12,19,31
2571,7603,19,33,17/11/2021,Juventude,Fluminense,2,1,0,0,2,1,0,3,3,20,19,39
2572,7604,19,33,17/11/2021,Flamengo,Corinthians,1,2,0,0,1,2,0,3,3,15,8,23
2573,7605,19,33,18/11/2021,Sport,Bahia,1,3,0,0,1,3,0,4,4,19,14,33
2574,7606,19,35,23/11/2021,Palmeiras,Atletico-MG,4,3,0,0,4,3,0,7,7,16,22,38
2575,7607,19,35,24/11/2021,Fluminense,Internacional,5,5,0,1,5,6,1,10,11,20,18,38
2576,7608,19,35,25/11/2021,Santos,Fortaleza,3,2,0,0,3,2,0,5,5,15,15,30
2577,7609,19,35,25/11/2021,Ceara,Corinthians,3,4,0,0,3,4,0,7,7,16,13,29
2578,7610,19,35,29/11/2021,Atletico-GO,Bahia,5,3,0,1,5,4,1,8,9,16,20,36
2579,7611,19,35,30/11/2021,Juventude,Bragantino,3,3,0,0,3,3,0,6,6,15,25,40
2580,7612,19,35,30/11/2021,America-MG,Chapecoense,2,2,0,0,2,2,0,4,4,10,11,21
2581,7613,19,35,2/12/2021,Gremio,Sao Paulo,3,2,0,0,3,2,0,5,5,17,13,30
2582,7614,19,35,3/12/2021,Athletico-PR,Cuiaba,4,6,0,1,4,7,1,10,11,15,14,29
2583,7615,19,35,3/12/2021,Sport,Flamengo,2,3,0,0,2,3,0,5,5,13,11,24
2584,7616,19,36,26/11/2021,Bahia,Gremio,3,3,0,0,3,3,0,6,6,15,15,30
2585,7617,19,36,27/11/2021,Bragantino,America-MG,3,2,0,0,3,2,0,5,5,21,14,35
2586,7618,19,36,27/11/2021,Sao Paulo,Sport,0,1,0,0,0,1,0,1,1,16,14,30
2587,7619,19,36,28/11/2021,Corinthians,Athletico-PR,5,3,0,0,5,3,0,8,8,14,19,33
2588,7620,19,36,28/11/2021,Atletico-MG,Fluminense,6,3,0,0,6,3,0,9,9,22,18,40
2589,7621,19,36,28/11/2021,Internacional,Santos,1,2,0,0,1,2,0,3,3,16,17,33
2590,7622,19,36,30/11/2021,Flamengo,Ceara,6,1,0,0,6,1,0,7,7,20,19,39
2591,7623,19,36,30/11/2021,Cuiaba,Palmeiras,4,2,0,1,4,3,1,6,7,15,10,25
2592,7624,19,36,3/12/2021,Chapecoense,Atletico-GO,2,3,0,0,2,3,0,5,5,17,17,34
2593,7625,19,36,3/12/2021,Fortaleza,Juventude,2,0,0,0,2,0,0,2,2,20,14,34
2594,7626,19,37,5/12/2021,Bahia,Fluminense,2,5,1,1,3,6,2,7,9,14,20,34
2595,7627,19,37,5/12/2021,Corinthians,Gremio,1,3,0,0,1,3,0,4,4,7,22,29
2596,7628,19,37,5/12/2021,Atletico-MG,Bragantino,1,2,0,0,1,2,0,3,3,5,10,15
2597,7629,19,37,5/12/2021,Ceara,America-MG,0,2,0,0,0,2,0,2,2,14,13,27
2598,7630,19,37,6/12/2021,Sao Paulo,Juventude,5,3,0,0,5,3,0,8,8,25,13,38
2599,7631,19,37,6/12/2021,Athletico-PR,Palmeiras,1,1,0,0,1,1,0,2,2,11,10,21
2600,7632,19,37,6/12/2021,Cuiaba,Fortaleza,1,3,0,0,1,3,0,4,4,22,23,45
2601,7633,19,37,6/12/2021,Internacional,Atletico-GO,3,2,0,0,3,2,0,5,5,14,9,23
2602,7634,19,37,6/12/2021,Flamengo,Santos,3,3,0,0,3,3,0,6,6,23,14,37
2603,7635,19,37,6/12/2021,Chapecoense,Sport,3,4,1,0,4,4,1,7,8,16,27,43
2604,7636,19,38,9/12/2021,Fortaleza,Bahia,4,2,0,0,4,2,0,6,6,15,17,32
2605,7637,19,38,9/12/2021,Atletico-GO,Flamengo,4,2,0,0,4,2,0,6,6,15,7,22
2606,7638,19,38,9/12/2021,Palmeiras,Ceara,2,0,0,0,2,0,0,2,2,18,4,22
2607,7639,19,38,9/12/2021,Fluminense,Chapecoense,3,2,0,0,3,2,0,5,5,12,10,22
2608,7640,19,38,9/12/2021,America-MG,Sao Paulo,2,2,0,0,2,2,0,4,4,18,18,36
2609,7641,19,38,9/12/2021,Bragantino,Internacional,4,5,0,0,4,5,0,9,9,23,26,49
2610,7642,19,38,9/12/2021,Sport,Athletico-PR,1,1,0,0,1,1,0,2,2,17,14,31
2611,7643,19,38,9/12/2021,Juventude,Corinthians,1,2,0,1,1,3,1,3,4,10,22,32
2612,7644,19,38,9/12/2021,Gremio,Atletico-MG,3,1,0,0,3,1,0,4,4,15,11,26
2613,7645,19,38,9/12/2021,Santos,Cuiaba,1,2,0,0,1,2,0,3,3,17,15,32
2614,7646,20,1,9/4/2022,Fluminense,Santos,1,0,0,0,1,0,0,1,1,14,18,32
2615,7647,20,1,9/4/2022,Atletico-GO,Flamengo,3,2,0,0,3,2,0,5,5,7,11,18
2616,7648,20,1,9/4/2022,Palmeiras,Ceara,4,9,0,1,4,10,1,13,14,17,14,31
2617,7649,20,1,10/4/2022,Coritiba,Goias,2,4,0,0,2,4,0,6,6,10,12,22
2618,7650,20,1,10/4/2022,Botafogo-RJ,Corinthians,1,4,0,0,1,4,0,5,5,6,18,24
2619,7651,20,1,10/4/2022,Atletico-MG,Internacional,2,4,0,0,2,4,0,6,6,12,18,30
2620,7652,20,1,10/4/2022,Fortaleza,Cuiaba,2,3,0,0,2,3,0,5,5,22,23,45
2621,7653,20,1,10/4/2022,Avai,America-MG,3,3,0,2,3,5,2,6,8,20,18,38
2622,7654,20,1,10/4/2022,Sao Paulo,Athletico-PR,1,3,0,0,1,3,0,4,4,17,14,31
2623,7655,20,1,11/4/2022,Juventude,Bragantino,4,5,0,0,4,5,0,9,9,16,17,33
2624,7656,20,2,16/4/2022,Goias,Palmeiras,4,0,0,0,4,0,0,4,4,16,7,23
2625,7657,20,2,16/4/2022,America-MG,Juventude,3,0,0,1,3,1,1,3,4,19,11,30
2626,7658,20,2,16/4/2022,Corinthians,Avai,1,1,0,0,1,1,0,2,2,22,12,34
2627,7659,20,2,16/4/2022,Cuiaba,Fluminense,2,1,0,0,2,1,0,3,3,18,14,32
2628,7660,20,2,17/4/2022,Santos,Coritiba,2,4,0,0,2,4,0,6,6,22,10,32
2629,7661,20,2,17/4/2022,Flamengo,Sao Paulo,2,6,0,0,2,6,0,8,8,17,25,42
2630,7662,20,2,17/4/2022,Athletico-PR,Atletico-MG,2,3,0,0,2,3,0,5,5,9,14,23
