,Unnamed: 0,Unnamed: 0.1,ID,campeonato,rodata,data,clube_mandante,clube_visitante,qtd_cartao_amarelo_mandante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_mandante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_vermelhos,total_cartoes_amarelos,total_cartoes_partida,faltas_mandante,faltas_visitante,total_faltas_partida,chave_classico,classico_regional,MedAma5_mandante,MedVer5_mandante,MedAma5_visitante,MedVer5_visitante,MedAmaTemp_mandante,MedAmaTemp_visitante,MedVerTemp_mandante,MedVerTemp_visitante,data_dt,MedAmaH_mandante,MedAmaH_visitante,MedVerH_mandante,MedVerH_visitante,MaxAmaTemp_mandante,MinAmaTemp_mandante,MaxAmaTemp_visitante,MinAmaTemp_visitante,MaxVerTemp_mandante,MinVerTemp_mandante,MaxVerTemp_visitante,MinVerTemp_visitante,ScoreMed_mandante,ScoreLevel_mandante,ScoreMed_visitante,ScoreLevel_visitante,ScoreMedTemp_mandante,ScoreLevelTemp_mandante,ScoreMedTemp_visitante,ScoreLevelTemp_visitante,FalAma_mandante,FalVer_mandante,FalAma_visitante,FalVer_visitante,FalAmaTemp_mandante,FalVerTemp_mandante,FalAmaTemp_visitante,FalVerTemp_visitante,Target_mandante_amarelo,Target_visitante_amarelo
1935,1904,1904,6922,2020,4,19/8/2020,Botafogo-RJ,Atletico-MG,0.5,0.0,0.0,0.0,2,0,0,2,2,0.0,0.11111111111111116,19,Botafogo-RJAtletico-MG,0,0.0,0.0,0.0,0.0,0.6333333333333333,0.7732558139534884,1.0,0.0,2020-08-19,0.8999999999999986,0.9090909090909101,0.33333333333333304,0.0,0.4,1.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8825012607160868,0.3333333333333333,1.0,1.0,1.0,0.11920529801324503,0.7058823529411764,0.15094339622641512,1.0,0.18681318681318682,0.8507462686567164,0.17220543806646527,0,0
1936,1905,1905,6923,2020,4,20/8/2020,Sport,Santos,1.0,0.25,0.0,0.0,5,2,0,7,7,1.0,0.5294117647058824,40,SportSantos,0,0.0,0.0,0.0,0.0,0.7784256559766762,0.5236220472440944,1.0,0.0,2020-08-20,0.1666666666666714,0.19999999999999574,1.0,0.5000000000000009,0.6000000000000001,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.7777777777777777,0.8333333333333333,0.8368200836820084,0.6666666666666666,0.8773699072206534,0.8333333333333333,0.44453852667231164,0.0,0.6127450980392156,0.05514705882352941,0.6577464788732394,0.2178988326848249,0.8736998514115899,0.3271385814714276,0.5986238532110093,0.1936842105263158,1,0
1937,1906,1906,6924,2020,4,20/8/2020,Ceara,Vasco,0.5,0.42857142857142855,0.0,0.0,3,3,0,6,6,0.7333333333333333,0.7142857142857143,32,CearaVasco,0,0.0,0.0,0.0,0.0,1.0,0.6423076923076922,0.0,0.0,2020-08-20,0.40000000000000213,0.8181818181818201,0.0,0.0,0.33333333333333326,1.0,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.8914728682170543,1.0,0.6140765233821445,0.2,0.8498498498498499,1.0,0.8465495070724389,0.5,0.6539792387543253,0.20987654320987653,1.0,0.12547051442910914,0.0,0.3120567375886525,1.0,0.5137614678899083,1,1
1938,1907,1907,6925,2020,4,20/8/2020,Sao Paulo,Bahia,0.3333333333333333,0.3333333333333333,0.0,0.0,2,2,0,4,4,0.35000000000000003,0.5,30,Sao PauloBahia,0,0.0,0.0,0.0,0.0,0.8695652173913044,0.5564853556485355,0.0,0.0,2020-08-20,0.5,0.3000000000000007,1.0,0.4999999999999991,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.7867132867132868,0.3333333333333333,0.9492168960607499,0.8,0.32258064516129004,0.33333333333333326,0.9135802469135802,0.5,1.0,0.05860805860805861,0.7783333333333333,0.15384615384615385,0.1332250203086921,0.06212424849699398,1.0,0.4444444444444444,0,0
1939,1908,1908,6926,2020,5,22/8/2020,Athletico-PR,Fluminense,0.8,0.42857142857142855,0.0,0.0,4,3,0,7,7,0.8461538461538461,0.2727272727272726,33,Athletico-PRFluminense,0,0.0,0.0,0.0,0.0,0.903614457831325,0.9878419452887538,0.0,0.0,2020-08-22,0.5,0.8333333333333357,1.0,0.0,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9821428571428571,1.0,1.0,1.0,0.840909090909091,1.0000000000000002,0.9982054733064155,1.0,0.7021582733812949,0.12420382165605096,0.5020080321285141,0.11857707509881422,0.4833333333333334,0.10409556313993173,0.6754874651810585,0.26582278481012656,1,1
1940,1909,1909,6927,2020,5,22/8/2020,Internacional,Atletico-MG,0.16666666666666666,0.3333333333333333,0.0,0.0,1,2,0,3,3,0.5789473684210527,0.8333333333333334,41,InternacionalAtletico-MG,0,0.0,0.0,0.0,0.0,0.3131868131868132,0.5813953488372093,1.0,0.0,2020-08-22,1.0,0.8181818181818166,0.0,0.0,0.0,1.0,0.4,0.0,1.0,0.0,0.0,0.0,0.9375,1.0,0.6785714285714285,0.5,0.8579545454545454,0.0,0.8064516129032259,0.3333333333333333,0.6714285714285714,0.47959183673469385,1.0,0.2138364779874214,0.8036175710594313,0.3585858585858586,1.0,0.20241691842900303,0,0
1941,1910,1910,6928,2020,5,22/8/2020,Goias,Atletico-GO,1.0,0.2857142857142857,0.0,0.0,5,2,0,7,7,0.9411764705882352,0.5625,45,GoiasAtletico-GO,1,0.0,0.0,0.0,0.0,0.975975975975976,0.5605381165919283,0.0,0.7575757575757576,2020-08-22,0.10526315789473628,0.8421052631578956,0.3333333333333339,0.3333333333333339,0.8,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.8214285714285714,1.0,0.7954545454545455,0.16666666666666666,0.9262988320579943,1.0,0.8208255159474671,0.2,0.8031634446397188,0.3028295637361597,0.7779565567176187,0.10431654676258993,0.7514792899408285,0.3905325443786982,0.5700000000000001,0.4261682242990654,1,0
1942,1911,1911,6929,2020,5,23/8/2020,Flamengo,Botafogo-RJ,0.75,0.5,0.0,0.0,3,3,0,6,6,0.3125,0.46153846153846145,32,FlamengoBotafogo-RJ,1,0.0,0.0,0.0,0.0,0.7961783439490445,0.0,0.7575757575757576,0.19354838709677422,2020-08-23,0.1666666666666714,0.8333333333333357,1.0,0.33333333333333304,0.42857142857142855,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.9917755200774068,1.0,0.5232862375719518,0.3333333333333333,0.9173344580345845,0.8333333333333333,0.0,0.0,0.5826296743063933,0.10283687943262411,0.9060022650056625,0.13278008298755187,0.8803301237964238,0.1927710843373494,0.12857142857142856,0.1388888888888889,1,1
1943,1912,1912,6930,2020,5,23/8/2020,Vasco,Gremio,0.8,0.2857142857142857,0.0,0.0,5,2,0,7,7,0.7272727272727273,0.4285714285714285,40,VascoGremio,0,0.0,0.0,0.0,0.0,0.6756756756756757,0.916666666666667,0.0,0.0,2020-08-23,0.8999999999999986,1.0,0.5000000000000018,0.0,0.33333333333333337,1.0,0.33333333333333337,1.0,0.0,0.0,0.0,0.0,0.8030303030303031,1.0,0.8974358974358974,0.3333333333333333,0.7417102966841187,0.8,0.36956521739130443,0.6000000000000001,0.7758620689655172,0.19911504424778761,0.9208731241473397,0.46956521739130436,0.36652835408022144,0.46825396825396826,0.3283858998144713,0.4387755102040816,1,0
1944,1913,1913,6931,2020,5,23/8/2020,Palmeiras,Santos,1.0,0.375,0.0,0.5,5,4,1,8,9,0.9166666666666667,0.5294117647058824,36,PalmeirasSantos,1,0.0,0.0,0.0,0.0,0.48828125,0.5905511811023622,0.0,0.0,2020-08-23,0.0,0.19999999999999574,0.0,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.7391304347826086,0.16666666666666666,0.8577405857740587,0.6666666666666666,0.7844827586206896,1.0,0.4657070279424218,0.0,0.7894736842105263,0.11152416356877323,0.8732394366197184,0.48249027237354086,1.0,0.3151750972762646,0.6169724770642202,0.3368421052631579,1,1
1945,1914,1914,6932,2020,5,23/8/2020,Bragantino,Coritiba,0.4,0.0,1.0,0.0,3,0,1,2,3,0.5625,0.7777777777777778,35,BragantinoCoritiba,0,0.0,0.0,0.0,0.0,0.9999999999999999,0.6719367588932805,0.0,1.0,2020-08-23,0.9999999999999999,0.8947368421052637,0.0,0.6666666666666679,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.9090909090909092,1.0,0.7142857142857142,0.6666666666666666,0.7396449704142016,0.6666666666666665,0.627906976744186,1.0000000000000002,0.49689440993788814,0.32323232323232326,0.4145129224652087,0.390625,0.00646203554119551,0.3713733075435203,0.13218390804597702,0.2468354430379747,0,0
1946,1915,1915,6933,2020,5,23/8/2020,Sport,Sao Paulo,0.4,0.42857142857142855,0.0,0.0,2,3,0,5,5,0.8823529411764707,0.9999999999999999,46,SportSao Paulo,0,0.0,0.0,0.0,0.0,0.9475218658892127,0.8583690987124464,0.7575757575757576,0.0,2020-08-23,0.5000000000000071,0.5,1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.88,1.0,0.9983864461476402,1.0,0.9021199819576003,0.6666666666666666,0.5821078431372548,0.13970588235294118,0.3578947368421052,0.12408759124087591,0.7994056463595839,0.48722767453191346,0.22857142857142856,0.1170018281535649,0,1
1947,1916,1916,6934,2020,5,23/8/2020,Ceara,Bahia,0.16666666666666666,0.3333333333333333,0.0,0.0,1,2,0,3,3,0.9333333333333332,0.2142857142857143,28,CearaBahia,0,0.0,0.0,0.0,0.0,0.9207920792079207,0.6276150627615062,0.0,0.0,2020-08-23,0.5000000000000036,0.3000000000000007,0.0,0.4999999999999991,0.33333333333333326,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.9108527131782945,1.0,0.9492168960607499,0.8,0.924924924924925,1.0,0.9135802469135802,0.5,0.6724336793540946,0.43209876543209874,1.0,0.3296703296703297,0.11290322580645196,0.4822695035460992,0.8982608695652173,0.5990338164251208,0,0
1948,1917,1917,6935,2020,5,26/8/2020,Corinthians,Fortaleza,0.0,0.4,0.0,0.0,0,2,0,2,2,0.25000000000000006,0.4545454545454545,26,CorinthiansFortaleza,0,0.0,0.0,0.0,0.0,0.7936507936507936,0.21875,0.0,0.15730337078651685,2020-08-26,0.14285714285714235,0.5,0.0,0.5000000000000009,0.6000000000000001,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8951965065502184,0.6666666666666666,0.9318181818181819,0.6666666666666666,0.8340847610459874,0.3333333333333333,0.0,0.0,0.7021276595744681,0.38596491228070173,0.6642512077294686,0.13983050847457626,0.7520746887966805,0.46774193548387094,0.5326460481099655,0.295774647887324,0,0
1949,1918,1918,6936,2020,11,26/8/2020,Sao Paulo,Athletico-PR,0.3333333333333333,0.16666666666666666,0.0,0.0,2,1,0,3,3,0.3,0.5,29,Sao PauloAthletico-PR,0,0.0,0.0,0.0,0.0,1.0,0.8333333333333333,0.0,0.0,2020-08-26,0.75,0.6000000000000014,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.9702797202797203,1.0,0.9545454545454546,0.8333333333333333,1.0,1.0,0.9736180904522613,1.0,0.40875,0.31135531135531136,0.9546539379474941,0.24324324324324326,0.074735987002437,0.312625250501002,0.963917525773196,0.30655737704918035,0,0
1950,1919,1919,6937,2020,11,16/9/2020,Corinthians,Bahia,0.6000000000000001,0.3333333333333333,0.0,0.0,3,2,0,5,5,0.3,0.5454545454545455,28,CorinthiansBahia,0,0.0,0.0,0.0,0.0,0.8333333333333334,0.7112970711297071,0.6896551724137931,0.9090909090909092,2020-09-16,0.2857142857142847,0.10000000000000142,0.3333333333333339,0.4999999999999991,0.8,0.0,0.75,0.0,2.0,0.0,1.0,0.0,0.9082969432314412,0.6666666666666666,0.8186995728523967,0.2,0.9017132551848512,0.6666666666666666,0.8498765432098765,0.25,0.6638297872340425,0.45614035087719296,0.8166666666666667,0.5384615384615385,0.7510373443983402,0.6129032258064516,0.6747826086956521,0.6376811594202898,1,0
1951,1920,1920,6938,2020,11,19/9/2020,Fortaleza,Internacional,0.0,0.42857142857142855,0.0,0.0,1,3,0,4,4,0.05263157894736842,0.9999999999999999,29,FortalezaInternacional,0,0.0,0.0,0.0,0.0,0.9199999999999999,0.7666666666666666,0.4,0.3846153846153846,2020-09-19,0.8999999999999986,0.5,0.5000000000000009,0.0,1.0,0.5,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9379310344827586,1.0,1.0,1.0,0.8131147540983608,1.0,0.9331259720062208,0.8089887640449438,0.7170385395537526,0.5792349726775956,0.911910669975186,0.6550387596899224,0.8269598470363289,1.0,0,1
1952,1921,1921,6939,2020,11,19/9/2020,Bragantino,Ceara,0.8,0.3333333333333333,0.0,0.0,4,3,0,7,7,1.0,0.38888888888888884,35,BragantinoCeara,0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7999999999999999,1.0,0.8,2020-09-19,0.6666666666666666,0.09090909090909349,1.0,0.666666666666667,1.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,2.0,0.0,0.946969696969697,1.0,0.8645833333333333,0.6666666666666666,0.8136094674556213,1.0,0.9277566539923954,0.8333333333333333,0.8136645962732918,0.36363636363636365,0.8137829912023459,0.21554770318021202,0.13166397415185782,0.27852998065764023,1.0,0.6942148760330579,1,1
1953,1922,1922,6940,2020,11,19/9/2020,Atletico-GO,Atletico-MG,0.6666666666666666,0.0,0.0,0.0,2,0,0,2,2,0.5714285714285714,0.3125,30,Atletico-GOAtletico-MG,0,0.0,0.0,0.0,0.0,0.5803571428571428,0.7558139534883722,0.6896551724137931,0.9090909090909092,2020-09-19,0.062499999999998224,0.6363636363636367,0.6000000000000001,0.0,0.6000000000000001,0.0,0.6000000000000001,0.0,1.0,0.0,1.0,0.0,0.8780256288561936,0.4,0.7857142857142857,1.0,0.831887201735358,0.5,0.8172043010752689,0.5,1.0,0.43956043956043955,0.581764705882353,0.559748427672956,0.28787116255661804,0.5789473684210527,0.7391044776119403,0.486404833836858,0,0
1954,1923,1923,6941,2020,11,20/9/2020,Gremio,Palmeiras,0.25,0.3333333333333333,0.0,0.0,2,3,0,5,5,0.8125,0.823529411764706,42,GremioPalmeiras,0,0.0,0.0,0.0,0.0,0.9478672985781991,0.774193548387097,0.9090909090909091,0.625,2020-09-20,0.8571428571428612,0.0,0.5000000000000004,1.0000000000000018,0.6000000000000001,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6785714285714285,0.5,0.6216216216216217,1.0,0.8954524144397563,0.6000000000000001,0.31666666666666643,1.0,0.7916666666666666,0.7835051546391752,0.5588235294117647,0.510752688172043,0.6873184898354308,0.4780808080808081,0.14228617106314945,0.649402390438247,0,1
1955,1924,1924,6942,2020,11,20/9/2020,Coritiba,Vasco,0.0,0.2857142857142857,0.0,0.0,1,2,0,3,3,0.20000000000000007,0.3529411764705882,29,CoritibaVasco,0,0.0,0.0,0.0,0.0,0.5,0.8461538461538461,0.9523809523809524,0.8,2020-09-20,0.5,0.7272727272727266,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,1.0,0.0,1.0,0.0,0.7909090909090909,0.8333333333333333,0.8786017949929145,0.4,0.8842869342442358,0.6666666666666666,0.9001285897985427,0.8333333333333333,0.8070617906683482,0.27705627705627706,0.6363636363636364,0.79844872818524,0.8528428093645485,0.4130669546436285,0.6491071428571429,0.7339449541284404,0,0
1956,1925,1925,6943,2020,11,20/9/2020,Botafogo-RJ,Santos,1.0,0.25,0.0,0.0,4,2,0,6,6,0.4285714285714286,0.2777777777777778,28,Botafogo-RJSantos,0,0.0,0.0,0.0,0.0,0.7619047619047619,0.9842519685039369,0.30303030303030304,0.967741935483871,2020-09-20,0.6000000000000014,0.8000000000000043,0.0,0.5000000000000009,0.6000000000000001,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.84,0.8333333333333333,0.993723849372385,1.0,0.8572869389813416,0.3333333333333333,0.8992379339542762,0.75,0.911111111111111,0.543046357615894,0.7281690140845071,0.3217120622568094,0.9929411764705882,0.7417582417582418,0.0,0.31157894736842107,1,0
1957,1926,1926,6944,2020,11,20/9/2020,Sport,Fluminense,0.0,0.14285714285714285,0.0,0.0,0,1,0,1,1,0.23529411764705888,0.05882352941176472,19,SportFluminense,0,0.0,0.0,0.0,0.0,0.8454810495626821,0.790273556231003,0.6060606060606061,1.0,2020-09-20,0.8333333333333357,0.6666666666666643,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.9166666666666666,1.0,0.8369565217391304,0.5,0.936264622831787,1.0,0.9214894571556752,0.6666666666666666,0.8578431372549019,0.28308823529411764,0.6693440428380187,0.21739130434782608,0.8454680534918277,0.5742326164126124,0.8036211699164345,0.3164556962025316,0,0
1958,1927,1927,6945,2020,11,13/10/2020,Flamengo,Goias,0.25,0.5714285714285714,0.0,0.0,1,4,0,5,5,0.125,0.07692307692307687,24,FlamengoGoias,0,0.0,0.0,0.0,0.0,0.7643312101910827,0.14285714285714324,0.30303030303030304,0.9523809523809524,2020-10-13,0.3333333333333357,0.5000000000000018,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.919206579583938,0.75,0.875,0.8333333333333333,0.8612399831294812,0.6666666666666666,0.6056782334384856,0.0,0.6755126658624849,0.19858156028368795,1.0,0.24028268551236748,0.8940852819807429,0.46987951807228917,1.0,0.5306859205776173,0,1
1959,1928,1928,6946,2020,6,29/8/2020,Botafogo-RJ,Internacional,0.75,0.14285714285714285,0.0,0.0,3,1,0,4,4,0.3571428571428572,0.8888888888888888,38,Botafogo-RJInternacional,0,0.0,0.0,0.0,0.0,0.8571428571428571,0.7999999999999999,0.6060606060606061,0.7692307692307692,2020-08-29,0.8999999999999986,0.75,0.33333333333333304,0.0,0.6000000000000001,1.0,0.6666666666666666,0.5,1.0,0.0,1.0,0.0,0.76,0.5,0.9827586206896551,1.0,0.8406454866364097,0.3333333333333333,0.9154098360655739,1.0,0.75,0.17880794701986755,0.7606490872210955,0.2459016393442623,0.7847058823529411,0.3296703296703297,0.8919694072657743,0.5628140703517588,1,0
1960,1929,1929,6947,2020,6,29/8/2020,Fluminense,Vasco,0.8,0.14285714285714285,0.0,1.0,4,2,1,5,6,0.6111111111111112,0.21052631578947367,35,FluminenseVasco,1,0.0,0.0,0.0,0.0,0.8925619834710743,1.0,0.0,0.0,2020-08-29,0.8000000000000043,1.0,0.0,0.0,1.0,0.6666666666666666,0.7142857142857142,1.0,0.0,0.0,0.0,0.0,0.826923076923077,0.8333333333333333,0.7794048181388756,0.2,0.3971962616822431,0.6666666666666665,0.9678525503643377,1.0,0.8672798948751642,0.22996515679442509,0.5681818181818182,0.2851602600661572,0.0,0.2816229116945107,0.6383928571428572,0.8532110091743119,1,0
1961,1930,1930,6948,2020,6,29/8/2020,Bahia,Palmeiras,0.5,0.2222222222222222,0.0,0.0,2,2,0,4,4,0.4375,0.6363636363636364,31,BahiaPalmeiras,0,0.0,0.0,0.0,0.0,0.06666666666666665,0.6451612903225807,0.0,0.0,2020-08-29,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8547008547008548,0.3333333333333333,0.7702702702702703,1.0,0.13262599469496017,0.0,0.6799999999999997,1.0,1.0,0.2471042471042471,1.0,0.2741935483870968,0.7410881801125703,0.5392156862745099,0.29656274980015984,0.33067729083665337,0,0
1962,1931,1931,6949,2020,6,29/8/2020,Fortaleza,Bragantino,0.25,0.2857142857142857,0.0,1.0,2,3,1,4,5,0.736842105263158,0.16666666666666663,32,FortalezaBragantino,0,0.0,0.0,0.0,0.0,0.8800000000000001,1.0,0.4,0.5263157894736843,2020-08-29,0.5999999999999979,1.0,0.25000000000000044,0.5263157894736843,0.6000000000000001,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.7272727272727273,0.3333333333333333,0.9285714285714285,0.6000000000000001,0.8207630878438332,0.3333333333333333,0.9581497797356828,0.8333333333333333,0.7153965785381026,0.2584269662921348,0.9210526315789473,0.12681159420289856,0.7667493796526054,0.5271317829457365,0.7423117709437964,0.5863874345549739,0,0
1963,1932,1932,6950,2020,6,30/8/2020,Sao Paulo,Corinthians,0.5,0.0,0.0,0.0,3,0,0,3,3,0.45,0.875,38,Sao PauloCorinthians,1,0.0,0.0,0.0,0.0,0.9565217391304349,0.23076923076923084,0.0,0.0,2020-08-30,0.75,0.125,0.5,0.0,1.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.7867132867132868,0.3333333333333333,0.7537688442211056,0.2,0.806451612903226,0.6666666666666665,0.0,0.0,0.625,0.10989010989010989,0.5319148936170213,0.2232142857142857,0.11372867587327373,0.14028056112224446,0.5027124773960217,0.6067415730337078,1,0
1964,1933,1933,6951,2020,6,30/8/2020,Coritiba,Sport,0.0,0.6666666666666666,0.0,0.0,1,4,0,5,5,0.20000000000000007,0.5882352941176471,33,CoritibaSport,0,0.0,0.0,0.0,0.0,0.7,0.8045977011494254,0.9523809523809524,0.4,2020-08-30,0.8888888888888875,0.4000000000000057,0.3333333333333339,0.0,1.0,0.0,1.0,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,0.8653846153846154,1.0,1.0,1.0,0.8665480427046259,1.0,0.5674653215636822,0.15584415584415584,1.0,0.3004694835680751,0.62876254180602,0.42656587473002167,0.6645962732919255,0.5507246376811594,0,1
1965,1934,1934,6952,2020,6,30/8/2020,Santos,Flamengo,1.0,1.0,0.0,0.0,6,7,0,13,13,0.375,1.0,40,SantosFlamengo,0,0.0,0.0,0.0,0.0,0.6870229007633587,0.45112781954887216,0.5263157894736843,0.4,2020-08-30,0.19999999999999574,0.1666666666666714,0.5000000000000009,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.525,0.25,0.8022322985699336,1.0,0.7430683918669131,0.2,0.5742128935532231,0.75,1.0,0.0695970695970696,0.4605263157894737,0.16908212560386474,0.9025,0.5295315682281059,0.5546666666666666,0.18611111111111112,1,1
1966,1935,1935,6953,2020,6,30/8/2020,Atletico-GO,Ceara,0.3333333333333333,0.2222222222222222,0.5,0.0,2,2,1,3,4,0.5714285714285714,0.125,27,Atletico-GOCeara,0,0.0,0.0,0.0,0.0,0.6249999999999999,0.9333333333333332,0.6896551724137931,0.0,2020-08-30,0.6874999999999982,0.2727272727272769,0.3999999999999999,0.0,0.6000000000000001,0.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.8305647840531561,0.2,1.0,1.0,0.696312364425163,0.25,0.9999999999999999,1.0,0.9333333333333333,0.41025641025641024,0.7126099706744867,0.12014134275618374,0.18772018117765477,0.5182186234817814,0.9185714285714285,0.743801652892562,0,0
1967,1936,1936,6954,2020,6,18/11/2020,Atletico-MG,Athletico-PR,0.2,0.3333333333333333,0.0,0.0,1,2,0,3,3,0.0,1.0,32,Atletico-MGAthletico-PR,0,0.0,0.0,0.0,0.0,0.19999999999999996,1.0,0.0,0.0,2020-11-18,0.6000000000000014,0.8000000000000043,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.9357612544258979,0.6666666666666666,0.8636363636363636,0.5,0.1658240647118301,0.25,0.9840871021775545,1.0,0.838840874428063,0.11827956989247312,0.8488464598249801,0.10810810810810811,0.458366375892149,0.23272727272727273,0.7899484536082475,0.15081967213114755,0,0
1968,1937,1937,6955,2020,6,30/11/2020,Gremio,Goias,0.25,0.2857142857142857,0.0,0.0,2,2,0,4,4,0.4375,0.5882352941176471,32,GremioGoias,0,0.0,0.0,0.0,0.0,0.9478672985781991,1.0,0.0,0.0,2020-11-30,0.28571428571428825,0.7000000000000028,1.0000000000000004,0.6666666666666679,0.6000000000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,0.9583333333333333,1.0,0.9999999999999999,1.0,1.0,0.0,0.8333333333333333,0.41237113402061853,0.6670588235294117,0.12014134275618374,0.8131655372700871,0.8484848484848485,0.0,0.5487364620938628,0,0
1969,1938,1938,6956,2020,7,2/9/2020,Ceara,Fortaleza,0.3333333333333333,0.4,0.0,0.0,2,2,0,4,4,0.9999999999999999,0.9999999999999999,40,CearaFortaleza,1,0.0,0.0,0.0,0.0,0.3465346534653464,0.13541666666666696,0.0,0.06741573033707866,2020-09-02,0.30000000000000426,0.5,0.0,0.25000000000000044,0.33333333333333326,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.9042635658914728,1.0,0.8636363636363636,0.5,0.4504504504504512,1.0,0.1546666666666665,0.0,0.922722029988466,0.691358024691358,0.6038647342995169,0.1906779661016949,0.650537634408602,0.784869976359338,0.7731958762886597,0.5352112676056339,0,0
1970,1939,1939,6957,2020,7,2/9/2020,Fluminense,Atletico-GO,0.6000000000000001,0.14285714285714285,1.0,0.0,4,1,1,4,5,0.33333333333333326,0.21052631578947367,30,FluminenseAtletico-GO,0,0.0,0.0,0.0,0.0,0.9999999999999998,0.5964125560538117,0.0,1.0,2020-09-02,1.0,0.6315789473684212,0.0,1.0,1.0,0.6666666666666666,0.6000000000000001,0.0,0.0,0.0,1.0,0.0,0.8973076923076923,1.0,0.8786363636363635,0.5,0.6098130841121492,1.0,0.8911819887429643,0.6000000000000001,0.7595269382391591,0.3623693379790941,0.7723250201126307,0.17266187050359713,0.0039215686274509665,0.37231503579952274,0.5750000000000001,0.34392523364485983,1,0
1971,1940,1940,6958,2020,7,2/9/2020,Goias,Corinthians,0.0,0.42857142857142855,0.0,0.0,1,3,0,4,4,0.3529411764705882,0.125,28,GoiasCorinthians,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2020-09-02,0.2631578947368407,0.0,0.0,0.0,1.0,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.9760714285714285,1.0,0.8373686614892645,0.4,0.9999999999999999,1.0,0.1919831223628683,0.2,0.8488576449912125,0.5488785842717895,1.0,0.4196428571428571,0.8062130177514794,0.6449704142011834,1.0,0.8539325842696628,0,1
1972,1941,1941,6959,2020,7,2/9/2020,Botafogo-RJ,Coritiba,0.25,0.16666666666666666,0.0,0.0,1,1,0,2,2,1.0,0.7222222222222221,44,Botafogo-RJCoritiba,0,0.0,0.0,0.0,0.0,0.9523809523809523,0.27667984189723316,0.5151515151515151,0.66,2020-09-02,1.0,0.6842105263157894,0.33333333333333304,0.3333333333333339,0.6000000000000001,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.7732,0.5,0.6903571428571428,0.5,0.8487140695915281,0.3333333333333333,0.4186046511627908,0.8,0.6511111111111111,0.271523178807947,0.7127236580516898,0.671875,0.7258823529411764,0.40659340659340665,0.4846743295019156,0.449367088607595,0,0
1973,1942,1942,6960,2020,7,2/9/2020,Athletico-PR,Bragantino,0.4,0.2857142857142857,0.0,0.0,2,2,0,4,4,0.3846153846153847,0.2727272727272726,27,Athletico-PRBragantino,0,0.0,0.0,0.0,0.0,1.0,0.9708333333333334,0.0,0.8684210526315791,2020-09-02,0.5,0.9708333333333334,1.0,0.8684210526315791,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.8890476190476191,0.4,1.0000000000000002,1.0000000000000002,0.939647577092511,0.8333333333333333,0.7194244604316546,0.1910828025477707,0.5921052631578947,0.16304347826086957,0.6066666666666669,0.18088737201365188,0.711558854718982,0.3280977312390925,0,0
