,ID,clube_mandante,qtd_cartao_amarelo_mandante,qtd_cartao_vermelho_mandante,clube_visitante,qtd_cartao_amarelo_visitante,qtd_cartao_vermelho_visitante,total_cartoes_mandante,total_cartoes_visitante,total_cartoes_amarelos,total_cartoes_vermelhos,total_cartoes_partida
1903,6544,Athletico-PR,2,0,Bahia,3,0,2,3,5,0,5
1904,6545,Fortaleza,2,0,Sao Paulo,2,0,2,2,4,0,4
1905,6546,Fluminense,3,0,Cruzeiro,2,0,3,2,5,0,5
1906,6547,Palmeiras,2,0,Santos,4,0,2,4,6,0,6
1907,6548,Atletico-MG,3,1,Flamengo,1,0,4,1,4,1,5
1908,6549,Sao Paulo,1,1,Bahia,3,0,2,3,4,1,5
1909,6550,Internacional,2,0,CSA,3,0,2,3,5,0,5
1910,6551,Athletico-PR,1,0,Corinthians,4,0,1,4,5,0,5
1911,6552,Goias,1,0,Botafogo-RJ,3,0,1,3,4,0,4
1912,6553,Chapecoense,1,0,Fortaleza,1,0,1,1,2,0,2
1913,6554,Vasco,1,0,Avai,2,0,1,2,3,0,3
1914,6555,Ceara,3,0,Gremio,6,0,3,6,9,0,9
1915,6556,Botafogo-RJ,10,0,Palmeiras,0,0,10,0,10,0,10
1916,6557,Gremio,1,0,Atletico-MG,4,0,1,4,5,0,5
1917,6558,Flamengo,4,0,Athletico-PR,3,0,4,3,7,0,7
1918,6559,Santos,5,0,Internacional,5,0,5,5,10,0,10
1919,6560,Fortaleza,1,0,Vasco,2,0,1,2,3,0,3
1920,6561,Cruzeiro,1,0,Chapecoense,3,0,1,3,4,0,4
1921,6562,Bahia,2,0,Fluminense,3,1,2,4,5,1,6
1922,6563,Corinthians,3,0,Sao Paulo,4,0,3,4,7,0,7
1923,6564,CSA,3,0,Goias,1,0,3,1,4,0,4
1924,6565,Avai,4,0,Ceara,3,0,4,3,7,0,7
1925,6566,Flamengo,1,0,Fortaleza,0,0,1,0,1,0,1
1926,6567,Bahia,1,0,Gremio,2,0,1,2,3,0,3
1927,6568,Botafogo-RJ,2,0,Vasco,3,0,2,3,5,0,5
1928,6569,Ceara,2,0,Santos,1,0,2,1,3,0,3
1929,6570,Athletico-PR,1,0,Fluminense,3,1,1,4,4,1,5
1930,6571,Sao Paulo,2,1,Cruzeiro,3,0,3,3,5,1,6
1931,6572,Atletico-MG,0,0,CSA,3,0,0,3,3,0,3
1932,6573,Chapecoense,2,0,Palmeiras,5,0,2,5,7,0,7
1933,6575,Corinthians,1,0,Goias,2,1,1,3,3,1,4
1934,6576,Vasco,0,0,Internacional,2,0,0,2,2,0,2
1935,6577,Palmeiras,2,0,Athletico-PR,4,0,2,4,6,0,6
1936,6578,Gremio,1,0,Fortaleza,4,1,1,5,5,1,6
1937,6579,Cruzeiro,1,0,Corinthians,1,0,1,1,2,0,2
1938,6580,Ceara,2,0,Bahia,2,0,2,2,4,0,4
1939,6581,Avai,5,0,Sao Paulo,2,0,5,2,7,0,7
1940,6582,CSA,2,0,Botafogo-RJ,1,0,2,1,3,0,3
1941,6583,Fluminense,2,0,Flamengo,3,0,2,3,5,0,5
1942,6584,Santos,1,0,Atletico-MG,2,0,1,2,3,0,3
1943,6585,Goias,2,0,Chapecoense,0,1,2,1,2,1,3
1944,6586,Botafogo-RJ,1,0,Gremio,2,0,1,2,3,0,3
1945,6587,Fortaleza,1,1,Cruzeiro,6,0,2,6,7,1,8
1946,6588,Internacional,1,0,Bahia,1,0,1,1,2,0,2
1947,6589,CSA,3,0,Flamengo,1,0,3,1,4,0,4
1948,6590,Santos,4,0,Corinthians,4,0,4,4,8,0,8
1949,6591,Vasco,0,0,Ceara,2,0,0,2,2,0,2
1950,6592,Chapecoense,2,0,Fluminense,6,1,2,7,8,1,9
1951,6593,Palmeiras,1,0,Avai,1,0,1,1,2,0,2
1952,6594,Atletico-MG,2,0,Sao Paulo,4,0,2,4,6,0,6
1953,6595,Goias,1,0,Athletico-PR,3,0,1,3,4,0,4
1954,6596,Gremio,2,0,Vasco,4,0,2,4,6,0,6
1955,6597,Fortaleza,2,0,Avai,2,0,2,2,4,0,4
1956,6598,Bahia,2,0,Santos,3,0,2,3,5,0,5
1957,6599,Sao Paulo,3,0,Palmeiras,3,0,3,3,6,0,6
1958,6600,Flamengo,1,0,Goias,2,0,1,2,3,0,3
1959,6601,Corinthians,2,0,CSA,6,0,2,6,8,0,8
1960,6602,Athletico-PR,3,0,Internacional,3,0,3,3,6,0,6
1961,6604,Chapecoense,3,0,Atletico-MG,5,0,3,5,8,0,8
1962,6605,Fluminense,2,0,Ceara,2,0,2,2,4,0,4
1963,6606,Vasco,4,0,Fluminense,3,2,4,5,7,2,9
1964,6607,Bahia,2,1,Cruzeiro,1,0,3,1,3,1,4
1965,6608,Ceara,3,0,Palmeiras,2,0,3,2,5,0,5
1966,6609,CSA,2,0,Athletico-PR,1,0,2,1,3,0,3
1967,6610,Internacional,3,0,Gremio,2,0,3,2,5,0,5
1968,6611,Botafogo-RJ,2,1,Santos,3,1,3,4,5,2,7
1969,6612,Atletico-MG,1,0,Fortaleza,4,0,1,4,5,0,5
1970,6613,Corinthians,1,0,Flamengo,4,1,1,5,5,1,6
1971,6614,Avai,4,0,Goias,2,0,4,2,6,0,6
1972,6615,Sao Paulo,1,0,Chapecoense,3,0,1,3,4,0,4
1973,6616,Palmeiras,1,0,Vasco,4,0,1,4,5,0,5
1974,6617,Cruzeiro,1,0,Athletico-PR,0,0,1,0,1,0,1
1975,6618,Fluminense,1,0,Sao Paulo,3,0,1,3,4,0,4
1976,6619,Internacional,3,0,Ceara,3,0,3,3,6,0,6
1977,6620,Chapecoense,1,0,Bahia,1,0,1,1,2,0,2
1978,6621,Flamengo,5,0,Botafogo-RJ,2,0,5,2,7,0,7
1979,6622,Santos,2,0,Avai,2,0,2,2,4,0,4
1980,6623,Goias,1,0,Atletico-MG,0,0,1,0,1,0,1
1981,6624,Fortaleza,2,0,Corinthians,1,0,2,1,3,0,3
1982,6625,CSA,4,0,Gremio,2,0,4,2,6,0,6
1983,6626,Ceara,3,0,Fortaleza,1,1,3,2,4,1,5
1984,6627,Fluminense,1,0,Internacional,2,0,1,2,3,0,3
1985,6628,Santos,3,0,Goias,4,0,3,4,7,0,7
1986,6629,Avai,2,1,Botafogo-RJ,1,0,3,1,3,1,4
1987,6630,Bahia,1,1,Flamengo,1,0,2,1,2,1,3
1988,6631,Corinthians,1,0,Palmeiras,3,0,1,3,4,0,4
1989,6632,Vasco,4,0,CSA,1,0,4,1,5,0,5
1990,6633,Atletico-MG,2,0,Cruzeiro,3,0,2,3,5,0,5
1991,6634,Gremio,4,0,Chapecoense,3,0,4,3,7,0,7
1992,6635,Athletico-PR,3,0,Sao Paulo,3,0,3,3,6,0,6
1993,6636,Ceara,3,0,Chapecoense,2,0,3,2,5,0,5
1994,6637,Sao Paulo,6,0,Santos,1,0,6,1,7,0,7
1995,6638,Flamengo,4,0,Gremio,2,0,4,2,6,0,6
1996,6639,Atletico-MG,4,0,Fluminense,3,1,4,4,7,1,8
1997,6640,Internacional,3,0,Corinthians,2,0,3,2,5,0,5
1998,6641,Palmeiras,6,1,Bahia,4,1,7,5,10,2,12
1999,6642,Avai,4,1,Cruzeiro,2,1,5,3,6,2,8
2000,6643,Botafogo-RJ,3,0,Athletico-PR,1,0,3,1,4,0,4
2001,6644,Goias,4,0,Vasco,4,1,4,5,8,1,9
2002,6645,CSA,3,0,Fortaleza,1,0,3,1,4,0,4
2003,6646,Corinthians,2,0,Botafogo-RJ,3,0,2,3,5,0,5
2004,6647,Fortaleza,2,1,Internacional,2,0,3,2,4,1,5
2005,6648,Vasco,0,0,Flamengo,3,0,0,3,3,0,3
2006,6649,Athletico-PR,3,0,Atletico-MG,1,0,3,1,4,0,4
2007,6651,Fluminense,1,0,CSA,2,0,1,2,3,0,3
2008,6652,Sao Paulo,3,0,Ceara,2,0,3,2,5,0,5
2009,6653,Bahia,2,1,Goias,3,0,3,3,5,1,6
2010,6654,Cruzeiro,2,0,Santos,0,1,2,1,2,1,3
2011,6655,Chapecoense,1,0,Avai,0,0,1,0,1,0,1
2012,6656,Atletico-MG,0,0,Bahia,2,0,0,2,2,0,2
2013,6657,Gremio,3,0,Athletico-PR,1,0,3,1,4,0,4
2014,6658,Goias,2,1,Internacional,2,0,3,2,4,1,5
2015,6659,Vasco,4,0,Sao Paulo,3,1,4,4,7,1,8
2016,6660,Santos,3,0,Fortaleza,3,0,3,3,6,0,6
2017,6661,Ceara,3,0,Flamengo,0,0,3,0,3,0,3
2018,6662,Avai,0,1,Corinthians,1,1,1,2,1,2,3
2019,6663,CSA,3,0,Cruzeiro,3,0,3,3,6,0,6
2020,6664,Botafogo-RJ,2,0,Chapecoense,1,0,2,1,3,0,3
2021,6665,Palmeiras,0,0,Fluminense,2,0,0,2,2,0,2
2022,6666,Sao Paulo,1,1,Gremio,1,0,2,1,2,1,3
2023,6667,Bahia,1,0,CSA,1,0,1,1,2,0,2
2024,6668,Chapecoense,2,0,Santos,4,0,2,4,6,0,6
2025,6669,Athletico-PR,1,0,Ceara,3,0,1,3,4,0,4
2026,6670,Internacional,4,0,Botafogo-RJ,4,0,4,4,8,0,8
2027,6671,Flamengo,2,0,Palmeiras,2,1,2,3,4,1,5
2028,6672,Fortaleza,3,0,Goias,2,1,3,3,5,1,6
2029,6673,Cruzeiro,3,0,Vasco,4,0,3,4,7,0,7
2030,6674,Corinthians,0,0,Atletico-MG,1,0,0,1,1,0,1
2031,6675,Fluminense,3,0,Avai,1,0,3,1,4,0,4
2032,6676,Vasco,3,0,Bahia,1,0,3,1,4,0,4
2033,6677,Corinthians,1,0,Ceara,1,0,1,1,2,0,2
2034,6678,Avai,1,1,Flamengo,2,0,2,2,3,1,4
2035,6679,Fortaleza,1,0,Fluminense,2,0,1,2,3,0,3
2036,6680,Internacional,1,0,Sao Paulo,5,0,1,5,6,0,6
2037,6681,Goias,5,0,Palmeiras,1,1,5,2,6,1,7
2038,6682,Cruzeiro,2,0,Gremio,1,0,2,1,3,0,3
2039,6683,Santos,3,0,Athletico-PR,6,0,3,6,9,0,9
2040,6684,Botafogo-RJ,4,0,Atletico-MG,3,1,4,4,7,1,8
2041,6685,CSA,3,0,Chapecoense,2,2,3,4,5,2,7
2042,6686,Flamengo,2,0,Santos,5,0,2,5,7,0,7
2043,6687,Chapecoense,2,0,Vasco,5,0,2,5,7,0,7
2044,6688,Palmeiras,2,0,Cruzeiro,3,0,2,3,5,0,5
2045,6689,Ceara,1,0,Botafogo-RJ,1,0,1,1,2,0,2
2046,6690,Athletico-PR,1,0,Avai,0,0,1,0,1,0,1
2047,6691,Atletico-MG,0,0,Internacional,1,0,0,1,1,0,1
2048,6692,Bahia,1,0,Fortaleza,1,0,1,1,2,0,2
2049,6693,Gremio,0,0,Goias,1,0,0,1,1,0,1
2050,6694,Fluminense,4,0,Corinthians,1,0,4,1,5,0,5
2051,6695,Sao Paulo,1,0,CSA,3,0,1,3,4,0,4
2052,6696,Botafogo-RJ,3,0,Sao Paulo,1,0,3,1,4,0,4
2053,6697,Cruzeiro,2,0,Flamengo,2,0,2,2,4,0,4
2054,6698,Corinthians,2,0,Bahia,4,0,2,4,6,0,6
2055,6699,Santos,1,0,Gremio,4,0,1,4,5,0,5
2056,6700,Internacional,0,0,Chapecoense,4,0,0,4,4,0,4
2057,6701,Fortaleza,4,0,Palmeiras,1,0,4,1,5,0,5
2058,6702,CSA,1,0,Ceara,2,0,1,2,3,0,3
2059,6703,Vasco,3,0,Athletico-PR,3,0,3,3,6,0,6
2060,6704,Goias,4,1,Fluminense,0,0,5,0,4,1,5
2061,6705,Avai,3,0,Atletico-MG,1,0,3,1,4,0,4
2062,6706,Ceara,2,0,Cruzeiro,3,0,2,3,5,0,5
2063,6707,Bahia,1,0,Botafogo-RJ,0,1,1,1,1,1,2
2064,6708,Flamengo,1,0,Internacional,1,2,1,3,2,2,4
2065,6709,Sao Paulo,2,0,Goias,4,0,2,4,6,0,6
2066,6710,Palmeiras,0,0,CSA,1,0,0,1,1,0,1
2067,6711,Fluminense,2,2,Santos,3,1,4,4,5,3,8
2068,6712,Gremio,1,0,Avai,1,0,1,1,2,0,2
2069,6713,Athletico-PR,3,0,Fortaleza,0,0,3,0,3,0,3
2070,6714,Atletico-MG,3,0,Vasco,2,0,3,2,5,0,5
2071,6715,Chapecoense,3,0,Corinthians,2,0,3,2,5,0,5
2072,6716,Flamengo,3,0,Sao Paulo,4,0,3,4,7,0,7
2073,6717,Corinthians,3,0,Vasco,5,0,3,5,8,0,8
2074,6718,Santos,1,1,CSA,2,0,2,2,3,1,4
2075,6719,Internacional,3,0,Palmeiras,2,0,3,2,5,0,5
2076,6720,Fluminense,1,0,Gremio,4,0,1,4,5,0,5
2077,6721,Athletico-PR,0,0,Chapecoense,1,0,0,1,1,0,1
2078,6722,Atletico-MG,0,0,Ceara,2,0,0,2,2,0,2
2079,6723,Avai,1,0,Bahia,2,0,1,2,3,0,3
2080,6724,Fortaleza,3,0,Botafogo-RJ,2,0,3,2,5,0,5
2081,6725,Goias,0,0,Cruzeiro,3,0,0,3,3,0,3
2082,6726,Vasco,4,0,Santos,2,1,4,3,6,1,7
2083,6727,Sao Paulo,3,0,Fortaleza,2,0,3,2,5,0,5
2084,6728,Gremio,3,0,Corinthians,2,0,3,2,5,0,5
2085,6729,Bahia,2,0,Athletico-PR,3,0,2,3,5,0,5
2086,6730,Cruzeiro,5,0,Internacional,3,0,5,3,8,0,8
2087,6731,Chapecoense,1,0,Flamengo,0,0,1,0,1,0,1
2088,6732,Ceara,1,0,Goias,0,0,1,0,1,0,1
2089,6733,Palmeiras,3,0,Atletico-MG,4,0,3,4,7,0,7
2090,6734,Botafogo-RJ,4,0,Fluminense,1,0,4,1,5,0,5
2091,6735,CSA,3,0,Avai,3,0,3,3,6,0,6
2092,6736,CSA,2,0,Internacional,2,0,2,2,4,0,4
2093,6737,Botafogo-RJ,4,0,Goias,2,0,4,2,6,0,6
2094,6738,Fortaleza,4,0,Chapecoense,2,0,4,2,6,0,6
2095,6739,Bahia,2,0,Sao Paulo,1,0,2,1,3,0,3
2096,6740,Gremio,0,0,Ceara,3,0,0,3,3,0,3
2097,6741,Cruzeiro,4,0,Fluminense,3,0,4,3,7,0,7
2098,6742,Santos,1,0,Palmeiras,2,1,1,3,3,1,4
2099,6743,Corinthians,2,0,Athletico-PR,2,0,2,2,4,0,4
2100,6744,Avai,1,0,Vasco,1,0,1,1,2,0,2
2101,6745,Flamengo,0,0,Atletico-MG,3,0,0,3,3,0,3
2102,6746,Goias,2,0,CSA,3,0,2,3,5,0,5
2103,6747,Fluminense,0,0,Bahia,1,0,0,1,1,0,1
2104,6748,Palmeiras,2,0,Botafogo-RJ,2,0,2,2,4,0,4
2105,6749,Internacional,2,0,Santos,3,0,2,3,5,0,5
2106,6750,Athletico-PR,2,0,Flamengo,4,0,2,4,6,0,6
2107,6751,Ceara,1,0,Avai,3,0,1,3,4,0,4
2108,6752,Vasco,2,0,Fortaleza,4,1,2,5,6,1,7
2109,6753,Sao Paulo,0,0,Corinthians,1,0,0,1,1,0,1
2110,6754,Atletico-MG,4,1,Gremio,1,0,5,1,5,1,6
2111,6755,Chapecoense,1,0,Cruzeiro,1,0,1,1,2,0,2
2112,6756,CSA,3,0,Atletico-MG,3,1,3,4,6,1,7
2113,6757,Gremio,3,0,Bahia,2,0,3,2,5,0,5
2114,6758,Fortaleza,1,0,Flamengo,3,0,1,3,4,0,4
2115,6759,Cruzeiro,2,0,Sao Paulo,2,0,2,2,4,0,4
2116,6760,Palmeiras,1,0,Chapecoense,3,1,1,4,4,1,5
2117,6761,Goias,3,2,Corinthians,4,0,5,4,7,2,9
2118,6762,Vasco,1,0,Botafogo-RJ,0,0,1,0,1,0,1
2119,6763,Avai,1,1,Internacional,3,0,2,3,4,1,5
2120,6764,Santos,3,0,Ceara,4,0,3,4,7,0,7
2121,6765,Fluminense,0,0,Athletico-PR,1,0,0,1,1,0,1
2122,6766,Fortaleza,4,0,Gremio,2,1,4,3,6,1,7
2123,6767,Corinthians,3,0,Cruzeiro,1,0,3,1,4,0,4
2124,6768,Internacional,3,0,Vasco,1,0,3,1,4,0,4
2125,6769,Sao Paulo,4,0,Avai,1,1,4,2,5,1,6
2126,6770,Atletico-MG,3,0,Santos,4,0,3,4,7,0,7
2127,6771,Flamengo,3,0,Fluminense,5,0,3,5,8,0,8
2128,6772,Chapecoense,2,0,Goias,5,0,2,5,7,0,7
2129,6773,Athletico-PR,1,0,Palmeiras,2,0,1,2,3,0,3
2130,6774,Bahia,2,0,Ceara,3,0,2,3,5,0,5
2131,6775,Botafogo-RJ,2,0,CSA,2,1,2,3,4,1,5
2132,6776,Corinthians,3,0,Santos,1,0,3,1,4,0,4
2133,6777,Ceara,3,0,Vasco,3,0,3,3,6,0,6
2134,6778,Bahia,1,0,Internacional,5,0,1,5,6,0,6
2135,6779,Fluminense,1,0,Chapecoense,4,0,1,4,5,0,5
2136,6780,Cruzeiro,3,0,Fortaleza,1,0,3,1,4,0,4
2137,6781,Athletico-PR,1,0,Goias,1,0,1,1,2,0,2
2138,6782,Gremio,3,0,Botafogo-RJ,2,0,3,2,5,0,5
2139,6784,Avai,3,0,Palmeiras,2,0,3,2,5,0,5
2140,6785,Flamengo,1,0,CSA,2,0,1,2,3,0,3
2141,6787,Avai,4,1,Fortaleza,1,0,5,1,5,1,6
2142,6788,Atletico-MG,3,0,Chapecoense,3,0,3,3,6,0,6
2143,6789,Ceara,1,0,Fluminense,1,0,1,1,2,0,2
2144,6790,Vasco,2,0,Gremio,2,0,2,2,4,0,4
2145,6791,CSA,6,0,Corinthians,2,0,6,2,8,0,8
2146,6792,Santos,5,0,Bahia,3,0,5,3,8,0,8
2147,6793,Goias,5,0,Flamengo,3,1,5,4,8,1,9
2148,6794,Internacional,3,0,Athletico-PR,2,0,3,2,5,0,5
2149,6795,Botafogo-RJ,1,0,Cruzeiro,3,0,1,3,4,0,4
2150,6796,Fortaleza,3,0,Atletico-MG,3,1,3,4,6,1,7
2151,6797,Fluminense,2,0,Vasco,3,0,2,3,5,0,5
2152,6798,Palmeiras,2,0,Ceara,2,0,2,2,4,0,4
2153,6799,Chapecoense,2,0,Sao Paulo,2,0,2,2,4,0,4
2154,6800,Flamengo,0,0,Corinthians,1,0,0,1,1,0,1
2155,6801,Athletico-PR,3,0,CSA,4,0,3,4,7,0,7
2156,6802,Gremio,2,0,Internacional,2,1,2,3,4,1,5
2157,6803,Santos,1,0,Botafogo-RJ,0,0,1,0,1,0,1
2158,6804,Cruzeiro,3,1,Bahia,0,0,4,0,3,1,4
2159,6805,Goias,1,0,Avai,3,0,1,3,4,0,4
2160,6806,Corinthians,2,0,Fortaleza,3,0,2,3,5,0,5
2161,6807,Atletico-MG,0,0,Goias,2,0,0,2,2,0,2
2162,6808,Avai,5,1,Santos,2,1,6,3,7,2,9
2163,6809,Athletico-PR,3,0,Cruzeiro,1,1,3,2,4,1,5
2164,6810,Vasco,7,1,Palmeiras,4,0,8,4,11,1,12
2165,6811,Bahia,1,0,Chapecoense,3,0,1,3,4,0,4
2166,6812,Ceara,2,0,Internacional,2,0,2,2,4,0,4
2167,6813,Sao Paulo,2,0,Fluminense,1,0,2,1,3,0,3
2168,6814,Botafogo-RJ,5,1,Flamengo,2,0,6,2,7,1,8
2169,6815,Gremio,3,0,CSA,2,0,3,2,5,0,5
2170,6816,Goias,4,0,Santos,2,0,4,2,6,0,6
2171,6817,Palmeiras,2,0,Corinthians,1,0,2,1,3,0,3
2172,6818,Internacional,3,0,Fluminense,2,0,3,2,5,0,5
2173,6819,Cruzeiro,1,0,Atletico-MG,1,0,1,1,2,0,2
2174,6820,Sao Paulo,2,0,Athletico-PR,2,0,2,2,4,0,4
2175,6821,Flamengo,1,0,Bahia,0,0,1,0,1,0,1
2176,6822,Chapecoense,2,0,Gremio,2,0,2,2,4,0,4
2177,6823,Fortaleza,4,0,Ceara,4,0,4,4,8,0,8
2178,6824,CSA,2,1,Vasco,2,0,3,2,4,1,5
2179,6825,Botafogo-RJ,4,0,Avai,3,1,4,4,7,1,8
2180,6826,Flamengo,6,0,Vasco,5,0,6,5,11,0,11
2181,6827,Santos,2,0,Cruzeiro,2,0,2,2,4,0,4
2182,6828,Palmeiras,2,0,Gremio,3,0,2,3,5,0,5
2183,6829,Atletico-MG,3,0,Athletico-PR,2,0,3,2,5,0,5
2184,6830,Goias,2,0,Bahia,2,0,2,2,4,0,4
2185,6831,Botafogo-RJ,4,0,Corinthians,2,0,4,2,6,0,6
2186,6832,Ceara,3,0,Sao Paulo,1,0,3,1,4,0,4
2187,6833,Internacional,4,0,Fortaleza,2,0,4,2,6,0,6
2188,6834,Avai,0,1,Chapecoense,1,1,1,2,1,2,3
2189,6835,CSA,2,0,Fluminense,2,0,2,2,4,0,4
2190,6836,Santos,0,0,Sao Paulo,3,0,0,3,3,0,3
2191,6837,Fluminense,2,0,Atletico-MG,3,0,2,3,5,0,5
2192,6838,Gremio,1,0,Flamengo,3,1,1,4,4,1,5
2193,6839,Bahia,2,0,Palmeiras,0,0,2,0,2,0,2
2194,6840,Chapecoense,2,0,Ceara,1,0,2,1,3,0,3
2195,6841,Athletico-PR,4,0,Botafogo-RJ,1,0,4,1,5,0,5
2196,6842,Corinthians,0,0,Internacional,2,0,0,2,2,0,2
2197,6843,Fortaleza,0,0,CSA,1,0,0,1,1,0,1
2198,6844,Vasco,2,0,Goias,2,0,2,2,4,0,4
2199,6845,Cruzeiro,3,0,Avai,2,0,3,2,5,0,5
2200,6846,Internacional,2,0,Goias,4,0,2,4,6,0,6
2201,6847,Chapecoense,2,0,Botafogo-RJ,3,0,2,3,5,0,5
2202,6848,Bahia,1,0,Atletico-MG,1,0,1,1,2,0,2
2203,6849,Athletico-PR,3,0,Gremio,4,1,3,5,7,1,8
2204,6850,Flamengo,2,0,Ceara,1,1,2,2,3,1,4
2205,6851,Corinthians,0,0,Avai,1,0,0,1,1,0,1
2206,6852,Fluminense,3,0,Palmeiras,4,0,3,4,7,0,7
2207,6853,Fortaleza,2,0,Santos,8,2,2,10,10,2,12
2208,6854,Sao Paulo,4,0,Vasco,2,0,4,2,6,0,6
2209,6855,Cruzeiro,0,0,CSA,4,0,0,4,4,0,4
2210,6856,Botafogo-RJ,2,0,Internacional,3,0,2,3,5,0,5
2211,6857,Ceara,7,0,Athletico-PR,2,1,7,3,9,1,10
2212,6858,Avai,4,0,Fluminense,5,0,4,5,9,0,9
2213,6859,Palmeiras,1,0,Flamengo,2,0,1,2,3,0,3
2214,6860,Goias,1,0,Fortaleza,4,0,1,4,5,0,5
2215,6861,CSA,3,0,Bahia,4,1,3,5,7,1,8
2216,6862,Atletico-MG,3,0,Corinthians,1,0,3,1,4,0,4
2217,6863,Santos,3,0,Chapecoense,4,0,3,4,7,0,7
2218,6865,Vasco,3,0,Cruzeiro,3,0,3,3,6,0,6
2219,6866,Athletico-PR,2,0,Santos,4,1,2,5,6,1,7
2220,6867,Ceara,3,1,Corinthians,4,0,4,4,7,1,8
2221,6868,Atletico-MG,1,0,Botafogo-RJ,3,0,1,3,4,0,4
2222,6869,Chapecoense,1,0,CSA,2,1,1,3,3,1,4
2223,6870,Fluminense,2,1,Fortaleza,1,1,3,2,3,2,5
2224,6871,Sao Paulo,3,0,Internacional,4,0,3,4,7,0,7
2225,6872,Gremio,0,0,Cruzeiro,4,1,0,5,4,1,5
2226,6873,Palmeiras,5,0,Goias,1,0,5,1,6,0,6
2227,6874,Bahia,3,1,Vasco,2,1,4,3,5,2,7
2228,6875,Flamengo,0,0,Avai,1,0,0,1,1,0,1
2229,6876,Corinthians,1,0,Fluminense,3,0,1,3,4,0,4
2230,6877,Santos,2,0,Flamengo,3,0,2,3,5,0,5
2231,6878,Botafogo-RJ,0,0,Ceara,2,0,0,2,2,0,2
2232,6879,CSA,1,0,Sao Paulo,3,1,1,4,4,1,5
2233,6880,Internacional,4,0,Atletico-MG,1,0,4,1,5,0,5
2234,6881,Cruzeiro,0,0,Palmeiras,1,0,0,1,1,0,1
2235,6882,Goias,1,0,Gremio,1,0,1,1,2,0,2
2236,6883,Vasco,2,0,Chapecoense,3,0,2,3,5,0,5
2237,6884,Avai,2,0,Athletico-PR,1,0,2,1,3,0,3
2238,6885,Fortaleza,2,0,Bahia,1,0,2,1,3,0,3
2239,6886,Fortaleza,3,1,Athletico-PR,2,0,4,2,5,1,6
2240,6887,Coritiba,3,0,Internacional,4,0,3,4,7,0,7
2241,6888,Sport,3,0,Ceara,3,0,3,3,6,0,6
2242,6889,Santos,0,0,Bragantino,1,0,0,1,1,0,1
2243,6890,Flamengo,3,0,Atletico-MG,2,0,3,2,5,0,5
2244,6891,Gremio,2,0,Fluminense,3,0,2,3,5,0,5
2245,6892,Corinthians,2,0,Atletico-GO,0,0,2,0,2,0,2
2246,6893,Botafogo-RJ,2,1,Bahia,3,0,3,3,5,1,6
2247,6894,Goias,3,0,Sao Paulo,0,0,3,0,3,0,3
2248,6895,Palmeiras,1,0,Vasco,1,0,1,1,2,0,2
2249,6896,Athletico-PR,3,0,Goias,3,0,3,3,6,0,6
2250,6897,Atletico-MG,0,0,Corinthians,1,0,0,1,1,0,1
2251,6898,Bragantino,3,0,Botafogo-RJ,1,0,3,1,4,0,4
2252,6899,Bahia,0,0,Coritiba,5,0,0,5,5,0,5
2253,6900,Atletico-GO,1,0,Flamengo,1,1,1,2,2,1,3
2254,6901,Ceara,3,0,Gremio,1,0,3,1,4,0,4
2255,6902,Fluminense,3,0,Palmeiras,3,0,3,3,6,0,6
2256,6903,Sao Paulo,1,0,Fortaleza,2,0,1,2,3,0,3
2257,6904,Internacional,2,0,Santos,3,0,2,3,5,0,5
2258,6905,Vasco,2,0,Sport,3,1,2,4,5,1,6
2259,6906,Gremio,2,0,Corinthians,3,0,2,3,5,0,5
2260,6907,Coritiba,5,1,Flamengo,3,0,6,3,8,1,9
2261,6908,Palmeiras,1,0,Goias,3,0,1,3,4,0,4
2262,6909,Atletico-MG,2,0,Ceara,4,0,2,4,6,0,6
2263,6910,Bahia,1,0,Bragantino,1,0,1,1,2,0,2
2264,6911,Vasco,2,0,Sao Paulo,5,0,2,5,7,0,7
2265,6912,Fluminense,2,0,Internacional,2,0,2,2,4,0,4
2266,6913,Atletico-GO,1,1,Sport,2,0,2,2,3,1,4
2267,6914,Fortaleza,2,0,Botafogo-RJ,1,0,2,1,3,0,3
2268,6915,Santos,1,0,Athletico-PR,1,0,1,1,2,0,2
2269,6916,Flamengo,3,0,Gremio,3,0,3,3,6,0,6
2270,6917,Bragantino,5,0,Fluminense,5,0,5,5,10,0,10
2271,6918,Athletico-PR,5,0,Palmeiras,0,0,5,0,5,0,5
2272,6919,Goias,4,0,Fortaleza,2,0,4,2,6,0,6
2273,6920,Internacional,3,1,Atletico-GO,3,0,4,3,6,1,7
2274,6921,Corinthians,2,0,Coritiba,1,1,2,2,3,1,4
2275,6922,Botafogo-RJ,2,0,Atletico-MG,0,0,2,0,2,0,2
2276,6923,Sport,5,0,Santos,2,0,5,2,7,0,7
2277,6924,Ceara,3,0,Vasco,3,0,3,3,6,0,6
2278,6925,Sao Paulo,2,0,Bahia,2,0,2,2,4,0,4
2279,6926,Athletico-PR,4,0,Fluminense,3,0,4,3,7,0,7
2280,6927,Internacional,1,0,Atletico-MG,2,0,1,2,3,0,3
2281,6928,Goias,5,0,Atletico-GO,2,0,5,2,7,0,7
2282,6929,Flamengo,3,0,Botafogo-RJ,3,0,3,3,6,0,6
2283,6930,Vasco,5,0,Gremio,2,0,5,2,7,0,7
2284,6931,Palmeiras,5,0,Santos,3,1,5,4,8,1,9
